,model,kw,mark,new,2017,2016,2015,2014,2013,2012,2011
4048,Cabrio Cooper SD Steptronic (F57),125.0,MINI,32400,22100,19750,,,,,
4049,Cabrio John Cooper Works,170.0,MINI,34300,26350,23500,,,,,
4050,Cabrio One (R57),72.0,MINI,21000,,,,,10200,9150,8150
4051,Cabrio Cooper (R57),90.0,MINI,23600,,,,,11050,9900,8800
4052,Cabrio Cooper S,135.0,MINI,27950,,,16400,14550,13000,11600,10300
4053,Cabrio Cooper D (R57),82.0,MINI,25500,,,13550,12250,11050,10100,8900
4054,Cabrio Cooper D Steptronic (R57),82.0,MINI,27040,,,14350,12950,11850,10800,9550
4055,Cabrio Cooper SD (R57),105.0,MINI,28950,,,16050,14500,13200,11800,10400
4056,Clubman One (F54),75.0,MINI,23600,15600,13900,12950,,,,
4057,Clubman Cooper,100.0,MINI,25400,17100,15250,14200,,,,
4058,Clubman Cooper S (F54),141.0,MINI,29300,19550,18000,16750,,,,
4059,Clubman Cooper S ALL4 (F54),141.0,MINI,31300,20700,19050,,,,,
4060,Clubman One D (F54),85.0,MINI,26500,15500,13800,12600,,,,
4061,Clubman Cooper D (F54),110.0,MINI,28600,16750,14400,13100,,,,
4062,Clubman Cooper SD (F54),140.0,MINI,33700,19650,17700,16150,,,,
4063,Clubman Cooper SD ALL4 Steptronic (F54),140.0,MINI,35700,22000,19800,,,,,
4064,"Clubman John Cooper Works ALL4 (F54) John Cooper
Works",170.0,MINI,37700,26100,23300,,,,,
4065,Clubman One (R55),72.0,MINI,18600,,,,,8775,7825,6975
4066,Clubman Cooper,90.0,MINI,21200,,,,,9950,8900,7925
4067,Clubman Cooper S (R55),135.0,MINI,25600,,,,13050,11650,10400,9275
4068,Clubman One D (R55),66.0,MINI,20200,,,,9775,8675,7675,6800
4069,Clubman Cooper D (R55),82.0,MINI,23200,,,,11200,10050,8875,7875
4070,Clubman Cooper D Steptronic (R55),82.0,MINI,24700,,,,11950,10750,9500,8425
4071,Clubman Cooper SD (R55),105.0,MINI,26600,,,,12850,11500,10150,9000
4072,Countryman One,75.0,MINI,24700,16400,,,,,,
4073,Countryman Cooper (F60),100.0,MINI,27800,18450,,,,,,
4074,Countryman Cooper ALL4 (F60),100.0,MINI,29800,19800,,,,,,
4075,Countryman Cooper S (F60),141.0,MINI,31400,20800,,,,,,
4076,Countryman Cooper S ALL4 (F60),141.0,MINI,33400,22200,,,,,,
4077,Countryman One D (F60),85.0,MINI,27900,18500,,,,,,
4078,Countryman Cooper D (F60),110.0,MINI,30950,20500,,,,,,
4079,Countryman Cooper D ALL4 (F60),110.0,MINI,32950,21900,,,,,,
4080,Countryman Cooper SD ALL4 Steptronic (F60),140.0,MINI,37500,24950,,,,,,
4081,Countryman Cooper SD Steptronic (F60),140.0,MINI,35500,23600,,,,,,
4082,Countryman Cooper S E ALL4 Steptronic (F60),165.0,MINI,37500,24950,,,,,,
4083,"Countryman John Cooper Works ALL4 (F60) John
Cooper Works",170.0,MINI,40300,27000,,,,,,
4084,Countryman One,72.0,MINI,20300,,,,,,9750,8250
4085,Countryman One,72.0,MINI,20400,,14750,13200,11550,,,
4086,Countryman Cooper (R60),90.0,MINI,22600,,,,,,9400,8025
4087,Countryman Cooper ALL4 (R60),90.0,MINI,24350,,,,13100,11700,,
4088,Countryman Cooper (R60),90.0,MINI,22700,,15600,13900,12200,,,
4089,Countryman Cooper ALL4 (R60),90.0,MINI,24600,,16800,15000,13150,,,
4090,Countryman Cooper S (R60),135.0,MINI,26500,,,,13450,12000,10350,9175
4091,Countryman Cooper S ALL4 (R60),135.0,MINI,28200,,,,14250,12700,10950,9750
4092,Countryman Cooper S (R60),140.0,MINI,26700,,17500,15350,13500,,,
4093,Countryman Cooper S ALL4 (R60),140.0,MINI,28600,,18650,16400,14350,,,
4094,Countryman One D (R60),66.0,MINI,22150,,,,11350,10150,8675,7700
4095,Countryman One D (R60),66.0,MINI,22250,,14500,12950,11350,,,
4096,Countryman Cooper D (R60),82.0,MINI,24350,,,,12450,11100,9475,8425
4097,Countryman Cooper D ALL4 (R60),82.0,MINI,26050,,,,13350,11750,10100,9025
4098,Countryman Cooper D ALL4 Automatic (R60),82.0,MINI,27590,,,,14250,12750,10850,9650
4099,Countryman Cooper D Automatic (R60),82.0,MINI,25890,,,,13100,11700,10100,9100
4100,Countryman Cooper D (R60),82.0,MINI,24450,,15250,13900,12550,,,
4101,Countryman Cooper D ALL4 (R60),82.0,MINI,26350,,16300,14850,13450,,,
4102,Countryman Cooper D ALL4 Steptronic (R60),82.0,MINI,27890,,17300,15750,14200,,,
4103,Countryman Cooper D Steptronic (R60),82.0,MINI,25990,,16200,14750,13300,,,
4104,Countryman Cooper SD (R60),105.0,MINI,27400,,,,13900,12400,10700,9200
4105,Countryman Cooper SD ALL4 (R60),105.0,MINI,29100,,,,14700,13000,11250,9725
4106,Countryman Cooper SD (R60),105.0,MINI,27500,,17700,15800,13900,,,
4107,Countryman Cooper SD ALL4 (R60),105.0,MINI,29400,,18850,16800,14750,,,
4108,"Countryman John Cooper Works
Works",160.0,MINI,34800,,,,19000,16950,14600,
4109,Coupé Cooper (R58),90.0,MINI,21200,,,,,9200,8425,7500
4110,Coupé Cooper S (R58),135.0,MINI,25350,,,13550,12250,11100,10050,8925
4111,Coupé Cooper SD (R58),105.0,MINI,26350,,,13700,12400,11200,10000,8950
4112,Coupé John Cooper Works,155.0,MINI,31200,,,17350,15350,13700,12350,11100
4113,Paceman Cooper (R61),90.0,MINI,23800,,,,11500,10250,8950,
4114,Paceman Cooper ALL4 (R61),90.0,MINI,25500,,,,12300,11000,,
4115,Paceman Cooper (R61),90.0,MINI,23900,16400,14650,13050,11450,,,
4116,Paceman Cooper ALL4 (R61),90.0,MINI,25750,17600,15750,14050,12300,,,
4117,Paceman Cooper S (R61),135.0,MINI,27600,,,,13200,11800,10150,
4118,Paceman Cooper S ALL4 (R61),135.0,MINI,29300,,,,14000,12500,10800,
4119,Paceman Cooper S (R61),140.0,MINI,27700,18750,16750,14950,13100,,,
4120,Paceman Cooper S ALL4 (R61),140.0,MINI,29550,19900,17750,15850,13900,,,
4121,Paceman Cooper D (R61),82.0,MINI,25500,,,,12250,10950,9475,
4122,Paceman Cooper D ALL4 (R61),82.0,MINI,27200,,,,13100,11700,10100,
4123,Paceman Cooper D ALL4 Automatic (R61),82.0,MINI,28740,,,,13700,12250,10550,
4124,Paceman Cooper D Automatic (R61),82.0,MINI,27040,,,,12900,11500,9925,
4125,Paceman Cooper D (R61),82.0,MINI,25600,17550,15650,14000,12250,,,
4126,Paceman Cooper D ALL4 (R61),82.0,MINI,27450,18700,16700,14900,13100,,,
4127,Paceman Cooper D ALL4 Steptronic (R61),82.0,MINI,28990,19650,17550,15650,13750,,,
4128,Paceman Cooper D Steptronic (R61),82.0,MINI,27140,18450,16500,14750,12900,,,
4129,Paceman Cooper SD (R61),105.0,MINI,28500,,,,13600,12150,10500,
4130,Paceman Cooper SD ALL4 (R61),105.0,MINI,30200,,,,14450,12900,11100,
4131,Paceman Cooper SD (R61),105.0,MINI,28600,19500,17450,15550,13650,,,
4132,Paceman Cooper SD ALL4 (R61),105.0,MINI,30450,20700,18450,16500,14450,,,
4133,"Paceman John Cooper Works
Works",160.0,MINI,35950,,,,16550,14800,,
4134,Roadster Cooper (R59),90.0,MINI,22600,,,,,10650,9675,
4135,Roadster Cooper S (R59),135.0,MINI,26800,,,15150,13800,12600,11450,
4136,Roadster Cooper SD (R59),105.0,MINI,27800,,,14900,13500,12250,11100,
4137,Roadster John Cooper Works,155.0,MINI,31950,,,18500,16450,14750,13400,
4138,ASX 1.6 ClearTec 2WD (GA0),86.0,Mitsubishi,18990,,,11500,10200,,,
4139,ASX 1.6 DI-D ClearTec Plus 2WD (GA0),84.0,Mitsubishi,25990,16650,14850,13250,,,,
4140,ASX 1.6 DI-D ClearTec Plus 4WD (GA0),84.0,Mitsubishi,27790,17800,15900,14200,,,,
4141,ASX 1.6 DI-D ClearTec Plus 2WD (GA0),84.0,Mitsubishi,25990,16750,,,,,,
4142,ASX 1.6 DI-D ClearTec Plus 4WD (GA0),84.0,Mitsubishi,27790,17800,15900,,,,,
4143,ASX 1.8 DI-D+ ClearTec Invite 2WD (GA0),110.0,Mitsubishi,24690,,,13500,11850,10550,9025,
4144,ASX 1.8 DI-D+ ClearTec Invite 4WD (GA0),110.0,Mitsubishi,26490,,,,,,9100,8225
4145,ASX 1.8 DI-D+ ClearTec Invite 4WD (GA0),110.0,Mitsubishi,26490,,,14000,12300,11000,9625,
4146,ASX 1.8 DI-D+ ClearTec Klassik Kollektion 2WD (GA0),110.0,Mitsubishi,21490,,12650,11300,,,,
4147,ASX 2.2 DI-D Invite 4WD Automatik (GA0),110.0,Mitsubishi,28190,,,14900,13050,11650,,
4148,ASX 2.2 DI-D Diamant Edition+ 4WD Automatik (GA0),110.0,Mitsubishi,27490,17700,15800,,,,,
4149,Colt 1.3 ClearTec Edition (VI),70.0,Mitsubishi,12490,,,,,,4450,3950
4150,Electric Vehicle (HA0/HAV),49.0,Mitsubishi,23790,15300,13650,12200,10550,9075,7775,6675
4151,L200 2.5 DI-D Single Cab 4WD (II),100.0,Mitsubishi,24590,,,13150,11850,,,
4152,L200 2.4 DI-D Club Cab Basis 4WD (III),113.0,Mitsubishi,26990,18100,16450,14950,,,,
4153,L200 2.4 DI-D Double Cab Basis 4WD (III),113.0,Mitsubishi,28690,19600,17800,16200,,,,
4154,Lancer Sportback 1.6 ClearTec Edition (VIII),86.0,Mitsubishi,18990,,,,,,7000,6350
4155,Lancer Sportback 1.6 ClearTec Basis (VIII),86.0,Mitsubishi,18490,11700,10450,9250,,,,
4156,Lancer Sportback 1.8 ClearTec Intense (VIII),103.0,Mitsubishi,22690,,,,,8975,8050,
4157,Lancer Sportback 1.8 Plus CVT-Automatik (VIII),103.0,Mitsubishi,21990,,,10600,9475,,,
4158,Lancer Sportback 1.8 Plus CVT-Automatik (VIII),103.0,Mitsubishi,22990,13600,12150,10750,,,,
4159,Lancer Sportback 1.8 DI-D ClearTec Edition (VIII),85.0,Mitsubishi,21990,,,,,,7300,6550
4160,Lancer Sportback 1.8 DI-D+ ClearTec Edition (VIII),110.0,Mitsubishi,22990,,,,,,7500,6750
4161,Lancer 1.6 ClearTec Edition (VIII),86.0,Mitsubishi,18990,,,,,,7000,6350
4162,Lancer 1.6 ClearTec Basis (VIII),86.0,Mitsubishi,18490,11700,10450,9250,,,,
4163,Lancer 1.8 ClearTec Intense (VIII),103.0,Mitsubishi,22690,,,,,8975,8050,
4164,Lancer 1.8 DI-D ClearTec Edition (VIII),85.0,Mitsubishi,21990,,,,,,7300,6550
4165,Lancer 1.8 DI-D+ ClearTec Edition (VIII),110.0,Mitsubishi,22990,,,,,,7500,6750
4166,Lancer Evolution X (CY0),217.0,Mitsubishi,41990,,,,22200,19700,17900,16200
4167,Outlander 2.2 DI-D+ ClearTec Edition 2WD (II),130.0,Mitsubishi,29990,,,,,,9625,8775
4168,Outlander 2.2 DI-D+ Invite 4WD (II),130.0,Mitsubishi,32890,,,,,11850,10700,9725
4169,Outlander 2.0 ClearTec 2WD (III),110.0,Mitsubishi,22990,,,13150,11550,,,
4170,Outlander 2.0 ClearTec Invite 4WD CVT-Automatik (III),110.0,Mitsubishi,31640,,,17800,15650,13700,12350,
4171,Outlander 2.0 ClearTec Diamant Edition 2WD (III),110.0,Mitsubishi,21990,15750,14050,,,,,
4172,"Outlander 2.0 ClearTec Edition 100 4WD CVT-
Automatik (III)",110.0,Mitsubishi,22690,15550,,,,,,
4173,Outlander 2.2 DI-D ClearTec Invite 2WD (III),110.0,Mitsubishi,30690,,,15700,13750,12150,10950,
4174,Outlander 2.2 DI-D ClearTec Plus 4WD (III),110.0,Mitsubishi,33290,,,17500,15350,,,
4175,Outlander 2.2 DI-D Invite 4WD CVT-Automatik (III),110.0,Mitsubishi,32690,,,16700,14650,12950,11650,
4176,Outlander 2.2 DI-D ClearTec Plus 2WD (III),110.0,Mitsubishi,31990,20800,18550,16550,,,,
4177,Outlander 2.2 DI-D ClearTec Plus 4WD (III),110.0,Mitsubishi,33990,22100,19750,17650,,,,
4178,Outlander 2.0 Plug-In Hybrid 4WD (III) Plug-In Hybrid,120.0,Mitsubishi,39990,,24400,21800,19100,,,
4179,Pajero 3.2 DI-D Basis Automatik (IV),140.0,Mitsubishi,35990,23550,20900,18500,,,,
4180,Pajero 3.2 DI-D (IV),147.0,Mitsubishi,32990,,,17450,14900,,,
4181,Space Star 1.0 (II),52.0,Mitsubishi,8990,,,5225,4675,4175,,
4182,Space Star 1.0 ClearTec Light (II),52.0,Mitsubishi,10990,,,6400,5700,5100,,
4183,Space Star 1.0 ClearTec Diamant Edition+ (II),52.0,Mitsubishi,13190,9525,8500,,,,,
4184,Space Star 1.0 Diamant Edition (II),52.0,Mitsubishi,11290,8150,7275,,,,,
4185,Space Star 1.2 ClearTec Color (II),59.0,Mitsubishi,11990,8200,7325,6550,5925,,,
4186,Space Star 1.2 ClearTec Diamant Edition+ (II),59.0,Mitsubishi,13590,9300,8300,,,,,
4187,370Z Coupé,241.0,Nissan,38750,,,,,17900,16100,14950
4188,370Z Coupé,241.0,Nissan,33600,,22100,20050,18600,17250,,
4189,370Z Roadster (Z34),241.0,Nissan,41450,,,,,19300,17400,16150
4190,370Z Roadster (Z34),241.0,Nissan,35900,,,,,19000,,
4191,370Z Nismo,253.0,Nissan,46350,,30900,28050,25800,23650,,
4192,GT-R (R35),419.0,Nissan,99900,79700,70800,,,,,
4193,GT-R Nismo,441.0,Nissan,149990,,104950,96700,89950,,,
4194,GT-R Nismo,441.0,Nissan,184950,140950,123900,,,,,
4195,Juke 1.6 Visia (F15),69.0,Nissan,15450,,,,7925,7075,,
4196,Juke 1.2 DIG-T Acenta (F15),85.0,Nissan,19790,13000,11600,11050,,,,
4197,Juke 1.6 Stop/Start Visia (F15),86.0,Nissan,15940,,,,,6875,6125,
4198,Juke 1.6 Visia (F15),86.0,Nissan,15690,,,,,6800,6000,5275
4199,Juke 1.6 Acenta XTronic (F15),86.0,Nissan,20550,,,10550,9250,,,
4200,Juke 1.6 DIG-T Acenta (F15),140.0,Nissan,21500,,,,,9200,8075,7325
4201,Juke 1.6 DIG-T N-TEC 4x4 XTronic (F15),140.0,Nissan,25350,,,,11750,10700,,
4202,Juke 1.6 DIG-T Acenta (F15),140.0,Nissan,22290,,,11550,10150,,,
4203,Juke 1.6 DIG-T Acenta 4x4 XTronic (F15),140.0,Nissan,25300,,14650,13100,,,,
4204,Juke 1.5 dCi Stop/Start Visia Plus (F15),81.0,Nissan,18990,,,,8700,7775,,
4205,Juke 1.5 dCi Visia (F15),81.0,Nissan,18540,,,,,7650,6575,5850
4206,Juke 1.5 dCi Visia Plus (F15),81.0,Nissan,18990,,,9850,8625,,,
4207,Juke Nismo,147.0,Nissan,26680,,,,12350,11000,,
4208,Juke Nismo 4x4 XTronic (F15) Nismo,147.0,Nissan,29680,,,,13700,12250,,
4209,Juke Nismo RS 4x4 XTronic (F15) Nismo,157.0,Nissan,31000,,,16700,,,,
4210,Juke Nismo RS (F15) Nismo,160.0,Nissan,28200,,,14500,,,,
4211,Leaf (24 kWh) (inkl. Batterie) (ZE0),80.0,Nissan,33990,,,,,12000,10800,9625
4212,Leaf (24 kWh) Visia (mit Batteriemiete) (ZE0),80.0,Nissan,23365,15700,14000,12250,11050,9500,,
4213,Leaf (30 kWh) Visia (mit Batteriemiete) (ZE0),80.0,Nissan,25365,17650,15750,,,,,
4214,Leaf (40 kWh) (ZE1),110.0,Nissan,31950,23250,,,,,,
4215,Micra 1.2 Visia First (K13),59.0,Nissan,10840,,,,,4275,3825,3400
4216,Micra 1.2 Visia First (K13),59.0,Nissan,10390,,,5725,5275,4850,,
4217,Micra 1.2 DIG-S Visia (K13),72.0,Nissan,13640,,,,,5425,4800,4275
4218,Micra 1.2 DIG-S Acenta (K13),72.0,Nissan,15590,,,,,6200,5300,4725
4219,Micra 1.0 Visia (K14),52.0,Nissan,11990,8900,7925,,,,,
4220,Micra 0.9 IG-T Visia Plus (K14),66.0,Nissan,15190,10800,9650,,,,,
4221,Micra IG-T 90 Visia Plus (K14),66.0,Nissan,15990,10950,9775,,,,,
4222,Micra 1.5 dCi Visia (K14),66.0,Nissan,16190,9800,8750,,,,,
4223,Murano 3.5 V6 4x4 XTronic (Z51),188.0,Nissan,48950,,23900,21350,18700,16700,15050,13600
4224,Murano 2.5 dCi 4x4 Automatik (Z51),140.0,Nissan,47600,,23750,21200,18600,16400,14750,13450
4225,Navara King Cab 2.5 dCi XE (D40),106.0,Nissan,26949,,15550,14150,12850,11500,,
4226,Navara King Cab 2.5 dCi XE (D40),140.0,Nissan,27649,,,,,,12150,11100
4227,Navara Double Cab 2.5 dCi XE (D40),106.0,Nissan,28349,,16650,15100,13750,12250,11000,
4228,Navara Double Cab 2.5 dCi LB XE (D40),140.0,Nissan,30099,,18800,17100,15550,13850,12750,11700
4229,Navara Double Cab 3.0 dCi LB LE Automatik (D40),170.0,Nissan,48409,,28400,25800,23750,21200,19400,17750
4230,Navara Double Cab 3.0 dCi LE Automatik (D40),170.0,Nissan,48159,,28250,25650,23700,21100,19350,17700
4231,Note 1.5 dCi Visia (E11),66.0,Nissan,17260,,,,,6125,4850,4325
4232,Note 1.2 Visia (E12),59.0,Nissan,13990,,8550,7625,6825,6100,,
4233,Note 1.2 DIG-S Acenta (E12),72.0,Nissan,17485,,10650,9500,8475,7575,,
4234,Note 1.5 dCi Visia (E12),66.0,Nissan,16370,,9100,8125,7250,6475,,
4235,Navara King Cab 2.3 dCi Visia 4x2 (D231),120.0,Nissan,25095,,15950,14500,,,,
4236,Navara King Cab 2.3 dCi Visia 4x2 (D231),120.0,Nissan,27400,18500,16850,,,,,
4237,Navara King Cab 2.3 dCi Visia 4x4 (D231),120.0,Nissan,27395,,17400,15850,,,,
4238,Navara King Cab 2.3 dCi Visia 4x4 (D231),120.0,Nissan,29700,20100,18300,,,,,
4239,Navara Double Cab 2.3 dCi Visia 4x4 (D231),120.0,Nissan,29295,,18600,16950,,,,
4240,Navara Double Cab 2.3 dCi Visia 4x4 (D231),120.0,Nissan,31600,21300,19350,,,,,
4241,Navara Double Cab 2.3 dCi Acenta 4x4 (D231),140.0,Nissan,33030,,21000,19100,,,,
4242,Navara Double Cab 2.3 dCi Acenta 4x4 (D231),140.0,Nissan,35485,24050,21850,,,,,
4243,"e-NV200 Evalia (24 kWh) Tekna (5-Sitzer) (mit
Batteriemiete) (M20)",80.0,Nissan,37601,26150,23350,20850,18150,,,
4244,Evalia 16V 110 Acenta (M20),81.0,Nissan,20490,,,11300,10250,9150,,
4245,Evalia 1.5 dCi 90 Acenta (M20),66.0,Nissan,22370,,,11200,10150,9075,,
4246,Evalia 1.5 dCi 110 Premium (M20),81.0,Nissan,22290,,,,,9300,8575,7775
4247,NV200 Kombi 1.5 dCi 90 Comfort (M20),66.0,Nissan,18230,,,,,7500,6950,6300
4248,NV200 Kombi 1.5 dCi 110 Premium (M20),81.0,Nissan,22872,,,11000,10000,8900,8075,7350
4249,NV300 Kombi L1H1 dCi 125 Comfort (6-Sitzer) (J4),92.0,Nissan,36003,20850,18950,,,,,
4250,NV300 Kombi L2H1 dCi 125 Comfort (6-Sitzer) (J4),92.0,Nissan,37491,21700,19750,,,,,
4251,NV300 Kombi L1H1 dCi 145 Comfort (6-Sitzer) (J4),107.0,Nissan,37907,21850,19850,,,,,
4252,NV300 Kombi L2H1 dCi 145 Comfort (6-Sitzer) (J4),107.0,Nissan,39395,22700,20650,,,,,
4253,"NV400 Kombi 2.3 dCi 100 DPF F28.10 L1H1 Comfort
3,0t (X62)",74.0,Nissan,31833,,,,11650,10250,9000,7975
4254,"NV400 Kombi 2.3 dCi 125 DPF F28.13 L1H1 Comfort
3,0t (X62)",92.0,Nissan,32666,,,,11900,10550,9225,8200
4255,"NV400 Kombi 2.3 dCi 125 DPF F35.13 L2H2 Comfort
3,5t (X62)",92.0,Nissan,39233,,,16400,14350,12050,10550,9425
4256,"NV400 Kombi 2.3 dCi 150 DPF F35.15 L2H2 Comfort
3,5t (X62)",107.0,Nissan,38913,,,,14200,12550,11000,9825
4257,NV400 Kombi L1H1 dCi 145 Comfort (6-Sitzer) (X62),107.0,Nissan,36676,,17100,15300,,,,
4258,NV400 Kombi L2H2 dCi 145 Comfort (6-Sitzer) (X62),107.0,Nissan,44441,21600,19300,17250,,,,
4259,NV400 Kombi L1H1 dCi 170 Comfort (6-Sitzer) (X62),125.0,Nissan,38223,,17850,15950,,,,
4260,NV400 Kombi L2H2 dCi 170 Comfort (6-Sitzer) (X62),125.0,Nissan,46166,22450,20050,17900,,,,
4261,Pathfinder 2.5 dCi XE (R51),140.0,Nissan,39530,,,,,,13700,12500
4262,Pathfinder 3.0 dCi LE Automatik (R51),170.0,Nissan,56530,,,,22500,19700,17800,16000
4263,Pixo 1.0 Visia (D31S),50.0,Nissan,8490,,,,3925,3500,3075,2750
4264,"Primastar Kombi 2.0 dCi 90 DPF Comfort kurz (9-
Sitzer) (X83)",66.0,Nissan,29595,,,14550,12950,11400,9950,8350
4265,"Primastar Avantour 2.0 dCi 115 Premium (7-Sitzer)
(X83)",84.0,Nissan,35569,,,16400,14500,12350,10650,8575
4266,"Primastar Kombi 2.0 dCi 115 DPF Comfort kurz (9-
Sitzer) (X83)",84.0,Nissan,30488,,,14950,13350,11750,10250,8600
4267,"Primastar Avantour 2.5 dCi 150 Premium (7-Sitzer)
(X83)",107.0,Nissan,33903,,,,,,10350,8475
4268,Pulsar 1.2 DIG-T Visia (C13),85.0,Nissan,17940,,,9375,8550,,,
4269,Pulsar 1.6 DIG-T Acenta (C13),140.0,Nissan,24420,14900,13600,12950,,,,
4270,Pulsar 1.5 dCi Visia (C13),81.0,Nissan,19890,,,9400,8550,,,
4271,Qashqai 1.6 Start&Stop Visia 4x2 (J10),86.0,Nissan,19990,,,,9850,8800,8075,7225
4272,Qashqai 1.5 dCi Eco Visia 4x2 (J10),81.0,Nissan,21540,,,,,,8025,7300
4273,Qashqai 1.5 dCi Visia 4x2 (J10),81.0,Nissan,21940,,,,10100,9025,8125,7300
4274,Qashqai 1.6 dCi Acenta 4x2 (J10),96.0,Nissan,25640,,,,,,9175,8300
4275,Qashqai 1.6 dCi Acenta 4x4 (J10),96.0,Nissan,27790,,,,,,9950,9000
4276,Qashqai 1.2 DIG-T Visia (J11),85.0,Nissan,19990,,,11450,10050,,,
4277,Qashqai 1.2 DIG-T Visia (J11),,Nissan,20490,14450,,,,,,
4278,Qashqai 1.6 DIG-T Acenta (J11),,Nissan,26090,17350,15500,13850,,,,
4279,Qashqai 1.6 DIG-T Acenta (J11),,Nissan,27000,17950,,,,,,
4280,Qashqai 1.5 dCi Visia (J11),,Nissan,22040,,,11900,10450,,,
4281,Qashqai 1.5 dCi Visia (J11),,Nissan,22390,14950,,,,,,
4282,Qashqai 1.6 dCi Acenta (J11),,Nissan,27500,,,13300,11650,,,
4283,Qashqai 1.6 dCi Acenta 4x4i (J11),,Nissan,29500,,,14250,12500,,,
4284,Qashqai 1.6 dCi Acenta (J11),,Nissan,28600,17800,,,,,,
4285,Qashqai 1.6 dCi Acenta 4x4i (J11),,Nissan,30600,19050,,,,,,
4286,Qashqai+2 1.6 Visia 4x2 (J10),,Nissan,21550,,,,10800,9650,8775,7900
4287,Qashqai+2 1.5 dCi Visia 4x2 (J10),,Nissan,23500,,,,11250,10050,9050,8100
4288,Qashqai+2 1.6 dCi Acenta 4x2 (J10),,Nissan,27790,,,,,,10500,9475
4289,Qashqai+2 1.6 dCi Acenta 4x4 (J10),,Nissan,29940,,,,,,11300,10200
4290,X-Trail 2.0 dCi XE 4x4 (T31),,Nissan,31250,,,16350,14350,12650,11400,10000
4291,X-Trail 2.0 dCi SE 4x4 (T31),,Nissan,34300,,,17550,15100,13300,12000,10650
4292,X-Trail 1.6 DIG-T Visia (T32),,Nissan,24990,17500,15600,13950,,,,
4293,X-Trail 1.6 DIG-T Visia (T32),,Nissan,25590,17650,,,,,,
4294,X-Trail 1.6 dCi Acenta 4x4i (T32),,Nissan,31750,,,14750,12900,,,
4295,X-Trail 1.6 dCi Visia (T32),,Nissan,26790,,,12450,10900,,,
4296,X-Trail 1.6 dCi Acenta 4x4i (T32),,Nissan,33300,19100,,,,,,
4297,X-Trail 1.6 dCi Visia (T32),,Nissan,28040,16100,,,,,,
4298,X-Trail 2.0 dCi Acenta 4x4i (T32),,Nissan,34590,20500,18300,,,,,
4299,X-Trail 2.0 dCi Acenta XTronic (T32),,Nissan,34490,20450,18250,,,,,
4300,X-Trail 2.0 dCi Acenta 4x4i (T32),,Nissan,35250,21050,,,,,,
4301,X-Trail 2.0 dCi Acenta XTronic (T32),,Nissan,35150,21000,,,,,,
4302,ADAM ROCKS 1.2 (M-A),51.0,Opel,15990,,,,7675,,,
4303,ADAM ROCKS 1.2 ecoFlex Start&Stop,51.0,Opel,16345,,,,7850,,,
4304,ADAM ROCKS 1.2 Start&Stop,51.0,Opel,16135,11050,9850,8800,7850,,,
4305,ADAM 1.2 (M-A),51.0,Opel,11750,,,,5775,5175,4550,
4306,ADAM 1.2 ecoFlex Start&Stop,51.0,Opel,12105,,,,5950,5325,4675,
4307,ADAM 1.2 Start&Stop (M-A),51.0,Opel,12490,8375,7475,6675,5950,,,
4308,ADAM ROCKS 1.4 (M-A),64.0,Opel,16840,,,,7950,,,
4309,ADAM ROCKS 1.4 ecoFlex Start&Stop,64.0,Opel,17195,,,,8125,,,
4310,ADAM ROCKS 1.4 Start&Stop,64.0,Opel,17100,11400,10200,9100,8125,,,
4311,ADAM 1.4 ecoFlex Start&Stop Jam (M-A),64.0,Opel,14855,,,,7425,6625,5825,
4312,ADAM 1.4 Jam (M-A),64.0,Opel,14500,,,,7225,6450,5675,
4313,ADAM 1.4 Start&Stop Jam (M-A),64.0,Opel,15355,10400,9300,8300,7425,,,
4314,"ADAM ROCKS 1.0 ECOTEC DI Turbo ecoFlex
Start&Stop (M-A)",66.0,Opel,18280,12600,11250,10050,8950,,,
4315,"ADAM 1.0 ECOTEC DI Turbo ecoFlex Start&Stop Jam
(M-A)",66.0,Opel,16535,10700,9550,8550,7625,,,
4316,ADAM ROCKS 1.4 (M-A),74.0,Opel,17430,,,,8225,,,
4317,ADAM ROCKS 1.4 ecoFlex Start&Stop,74.0,Opel,17785,,,,8400,,,
4318,ADAM ROCKS 1.4 Start&Stop,74.0,Opel,17685,11800,10550,9400,8400,,,
4319,ADAM 1.4 ecoFlex Start&Stop Jam (M-A),74.0,Opel,15445,,,,7725,6900,6000,
4320,ADAM 1.4 Jam (M-A),74.0,Opel,15090,,,,7575,6750,5875,
4321,ADAM 1.4 Start&Stop Jam (M-A),74.0,Opel,15940,10900,9700,8675,7725,,,
4322,ADAM ROCKS 1.0 DI Turbo ecoFlex Start&Stop,85.0,Opel,18580,12750,11350,10150,9050,,,
4323,ADAM 1.0 DI Turbo Start&Stop Jam (M-A),85.0,Opel,16835,10900,9750,8700,7775,,,
4324,ADAM ROCKS S (M-A),110.0,Opel,20430,13500,12050,10800,,,,
4325,ADAM S (M-A),110.0,Opel,19330,12700,11350,10150,8875,,,
4326,ADAM 1.4 LPG ecoFlex Jam,64.0,Opel,16400,,,9050,8075,7275,,
4327,ADAM 1.4 LPG ECOTEC Jam (M-A),64.0,Opel,16900,11350,10100,9050,,,,
4328,Agila 1.0 ecoFlex (H-B),50.0,Opel,10785,,,,5925,5300,4525,4000
4329,Agila 1.0 ecoFlex Start&Stop Edition (H-B),50.0,Opel,14290,,,,7700,6875,5900,5225
