Alle Marken,,,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,,,
Fahrzeug/Modell (Generation**),,Türen,,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,,,2011
A4 1.8 TFSI Attraction (B8),,,,4,125,(170),IV,31150,,,,,13850,12050,10800
A4 1.8 TFSI Attraction quattro (B8),,,,4,125,(170),IV,33500,,,,,14900,12950,
A4 2.0 TFSI flexible fuel Attraction (B8),,,,4,132,(180),IV,34200,,,17800,15900,14150,12300,11000
A4 2.0 TFSI flexible fuel Attraction quattro,,(B8),,4,132,(180),IV,36550,,,19050,17000,15150,13150,11800
A4 2.0 TFSI Attraction (B8),,,,4,155,(211),IV,35450,,,,,14300,12400,11150
A4 2.0 TFSI Attraction quattro (B8),,,,4,155,(211),IV,37800,,,,,15200,13250,11900
A4 2.0 TFSI Attraction (B8),,,,4,165,(225),IV,37700,,,18250,16300,14500,,
A4 2.0 TFSI Attraction quattro (B8),,,,4,165,(225),IV,40050,,,19450,17350,15450,,
A4 3.0 TFSI Attraction quattro S tronic (B8),,,,4,200,(272),IV,44950,,,,21100,18800,16350,
A4 2.0 TDI Attraction (B8),,,,4,88,(120),V,31250,,,15200,13550,11950,10300,9250
A4 2.0 TDI 112g Attraction (B8),,,,4,100,(136),V,32600,,,,13650,11950,10350,9300
A4 2.0 TDI ultra Attraction (B8),,,,4,100,(136),V,34450,,,15050,13450,,,
A4 2.0 TDI Attraction (B8),,,,4,105,(143),V,32250,,,,,12800,11100,9950
A4 2.0 TDI Attraction quattro (B8),,,,4,105,(143),V,34600,,,,,13750,11900,
A4 2.0 TDI Attraction (B8),,,,4,110,(150),V,33350,,,15400,13750,12100,,
A4 2.0 TDI Attraction quattro (B8),,,,4,110,(150),V,35700,,,16500,14750,12950,,
A4 2.0 TDI 115g Attraction (B8),,,,4,120,(163),V,34700,,,,,13100,11350,10150
A4 2.0 TDI ultra Attraction (B8),,,,4,120,(163),V,35850,,,16300,14550,,,
A4 2.0 TDI Attraction (B8),,,,4,130,(177),V,35450,,,15400,13750,12100,10500,9400
A4 2.0 TDI Attraction quattro (B8),,,,4,130,(177),V,37800,,,16500,14750,12950,11200,10050
A4 2.0 TDI Attraction (B8),,,,4,140,(190),V,36950,,,16650,14850,,,
A4 2.0 TDI Attraction quattro (B8),,,,4,140,(190),V,39300,,,17050,15200,,,
A4 3.0 TDI Attraction (B8),,,,4,150,(204),V,38250,,,17400,15550,13650,11850,10600
A4 3.0 TDI Attraction quattro (B8),,,,4,180,(245),V,44250,,,19950,17850,15700,13600,12200
A4 Avant 1.8 TFSI Attraction (B8),,,,5,88,(120),IV,30600,,,15900,14200,12650,11000,9825
A4 Avant 1.8 TFSI Attraction (B8),,,,5,125,(170),IV,32800,,,,,14850,12950,11600
A4 Avant 1.8 TFSI Attraction quattro (B8),,,,5,125,(170),IV,35150,,,,,15950,13850,
A4 Avant 2.0 TFSI flexible fuel Attraction (B8),,,,5,132,(180),IV,35950,,,19500,17400,15450,13450,12050
A4 Avant 2.0 TFSI flexible fuel Attraction quattro,,,(B8),5,132,(180),IV,38300,,,20750,18550,16450,14350,12850
A4 allroad 2.0 TFSI quattro (B8),,,,5,155,(211),IV,41200,,,,,19100,16650,14950
A4 Avant 2.0 TFSI Attraction (B8),,,,5,155,(211),IV,37100,,,,,15400,13400,12000
A4 Avant 2.0 TFSI Attraction quattro (B8),,,,5,155,(211),IV,39450,,,,,16400,14250,12750
A4 allroad 2.0 TFSI quattro (B8),,,,5,165,(225),IV,42650,,26300,23450,20950,19100,,
A4 Avant 2.0 TFSI Attraction (B8),,,,5,165,(225),IV,39450,,,20300,18150,16150,,
A4 Avant 2.0 TFSI Attraction quattro (B8),,,,5,165,(225),IV,41800,,,21550,19250,17150,,
A4 Avant 3.0 TFSI Attraction quattro S tronic (B8),,,,5,200,(272),IV,46600,,,,23500,20900,18200,
A4 Avant 2.0 TDI Attraction (B8),,,,5,88,(120),V,33000,,,14800,13200,11600,10050,8975
A4 Avant 2.0 TDI 116g Attraction (B8),,,,5,100,(136),V,34250,,,,14200,12500,10800,9700
"ADAC e.V. München, Fahrzeugtechnik Infosysteme (FTI)",,,,,,,,,,,,,,Seite: 8 von 165,
** Herstellerinterne Baureihenbezeichnung bzw. amtlicher Klartext,,,,,,,,,,,,,,,

Gebrauchtwagenpreise Herbst/Winter 2018/2019,,,,,,,,,,,,
Alle Marken,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,,,
Fahrzeug/Modell (Generation**),Türen,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,,,2011
Audi,,,,,,,,,,,,
A4 Avant 2.0 TDI ultra Attraction (B8),5,100,(136),V,36200,,,15600,13950,,,
A4 allroad 2.0 TDI quattro (B8),5,105,(143),V,38000,,,,,16400,14250,
A4 Avant 2.0 TDI Attraction (B8),5,105,(143),V,33900,,,,,12300,10650,9550
A4 Avant 2.0 TDI Attraction quattro (B8),5,105,(143),V,36250,,,,,13150,11400,
A4 allroad 2.0 TDI quattro (B8),5,110,(150),V,39200,,,20400,18200,16400,,
A4 Avant 2.0 TDI Attraction (B8),5,110,(150),V,35100,,,15500,13850,12150,,
A4 Avant 2.0 TDI Attraction quattro (B8),5,110,(150),V,37450,,,16600,14800,13000,,
A4 Avant 2.0 TDI 120g Attraction (B8),5,120,(163),V,36350,,,,,13600,11750,10550
A4 Avant 2.0 TDI ultra Attraction (B8),5,120,(163),V,37600,,,17100,15300,,,
A4 allroad 2.0 TDI quattro (B8),5,130,(177),V,41300,,,20800,18950,17050,14800,13300
A4 Avant 2.0 TDI Attraction (B8),5,130,(177),V,37200,,,15700,14000,12300,10650,9550
A4 Avant 2.0 TDI Attraction quattro (B8),5,130,(177),V,39550,,,16700,14900,13100,11350,10200
A4 allroad 2.0 TDI quattro (B8),5,140,(190),V,41900,,22200,20250,18650,,,
A4 Avant 2.0 TDI Attraction (B8),5,140,(190),V,38700,,,16650,14850,,,
A4 Avant 2.0 TDI Attraction quattro (B8),5,140,(190),V,41050,,,17700,15800,,,
A4 Avant 3.0 TDI Attraction (B8),5,150,(204),V,40000,,,17400,15550,13650,11850,10600
A4 allroad 3.0 TDI quattro S tronic (B8),5,180,(245),V,49950,,,25100,22650,19950,17300,15550
A4 Avant 3.0 TDI Attraction quattro (B8),5,180,(245),V,46000,,,21350,19050,16750,14550,13050
A4 1.4 TFSI (B9),4,110,(150),IV,32400,21200,18550,16750,,,,
A4 2.0 TFSI ultra (B9),4,140,(190),V,42150,23300,20800,18600,,,,
A4 2.0 TFSI quattro (B9),4,185,(252),IV,43850,29850,27200,24300,,,,
A4 2.0 TDI (B9),4,90,(122),V,37700,20400,18400,,,,,
A4 2.0 TDI (B9),4,110,(150),V,39100,20200,18400,16800,,,,
A4 2.0 TDI quattro (B9),4,110,(150),V,39150,24050,21450,,,,,
A4 2.0 TDI ultra (B9),4,110,(150),V,37000,20400,18600,16950,,,,
A4 2.0 TDI quattro (B9),4,140,(190),V,44500,24500,21200,20450,,,,
A4 2.0 TDI ultra (B9),4,140,(190),IV,36800,24350,21400,20600,,,,
A4 3.0 TDI quattro S tronic (B9),4,160,(218),V,47200,27750,24750,,,,,
A4 3.0 TDI S tronic (B9),4,160,(218),V,44850,28500,25450,22700,,,,
A4 3.0 TDI quattro tiptronic (B9),4,200,(272),V,51850,31700,27750,25300,,,,
A4 Avant 1.4 TFSI (B9),5,110,(150),IV,34250,22350,20350,,,,,
A4 Avant 2.0 TFSI ultra (B9),5,140,(190),V,41900,23300,21250,,,,,
A4 Allroad 2.0 TFSI quattro S tronic (B9),5,185,(252),IV,50100,33850,31200,,,,,
A4 Avant 2.0 TFSI quattro (B9),5,185,(252),IV,45750,31000,28850,27650,,,,
A4 Avant 2.0 TFSI S tronic (B9),5,185,(252),IV,45700,31450,29400,,,,,
A4 Avant 2.0 TDI (B9),5,90,(122),V,39550,22450,20250,,,,,
A4 Allroad 2.0 TDI quattro (B9),5,110,(150),V,43050,27100,24700,,,,,
A4 Avant 2.0 TDI (B9),5,110,(150),V,40950,21350,19450,17900,,,,
A4 Avant 2.0 TDI quattro (B9),5,110,(150),V,41000,25350,22600,,,,,
A4 Avant 2.0 TDI ultra (B9),5,110,(150),V,38850,21550,19600,18050,,,,
A4 Allroad 2.0 TDI quattro S tronic (B9),5,120,(163),V,46100,30300,27050,,,,,
A4 Allroad 2.0 TDI quattro (B9),5,140,(190),V,48400,29700,27600,,,,,
A4 Avant 2.0 TDI quattro (B9),5,140,(190),V,46350,25500,22300,21850,,,,
A4 Allroad 3.0 TDI quattro S tronic (B9),5,160,(218),V,51100,32100,29850,,,,,
A4 Avant 3.0 TDI quattro S tronic (B9),5,160,(218),V,49050,29750,26550,,,,,
A4 Avant 3.0 TDI S tronic (B9),5,160,(218),V,46700,29450,26300,23500,,,,
A4 Allroad 3.0 TDI quattro tiptronic (B9),5,200,(272),V,55750,34000,32550,,,,,
A4 Avant 3.0 TDI quattro tiptronic (B9),5,200,(272),V,53700,32050,29800,28000,,,,
A4 Avant g-tron (B9),5,125,(170),IV,40300,28300,,,,,,
"ADAC e.V. München, Fahrzeugtechnik Infosysteme (FTI)",,,,,,,,,,,Seite: 9 von 165,
** Herstellerinterne Baureihenbezeichnung bzw. amtlicher Klartext,,,,,,,,,,,,

Gebrauchtwagenpreise Herbst/Winter 2018/2019,,,,,,,,,,,,
Alle Marken,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,,,
Fahrzeug/Modell (Generation**),Türen,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,,,2011
Audi,,,,,,,,,,,,
RS4 Avant S tronic (B8),5,331,(450),IV,77900,,,47250,42200,37650,32800,
RS4 Avant tiptronic (B9),5,331,(450),IV,80700,60650,,,,,,
S4 S tronic (B8),4,245,(333),IV,55550,,,,28300,25200,21950,19700
S4 Avant S tronic (B8),5,245,(333),IV,57200,,,,30200,26900,23400,21000
S4 tiptronic (B9),4,260,(354),IV,60600,43850,37600,,,,,
S4 Avant tiptronic (B9),5,260,(354),IV,62450,45300,39250,,,,,
A5 Cabriolet 1.8 TFSI (8F),2,125,(170),IV,39250,,,,,17900,16350,14750
A5 Cabriolet 1.8 TFSI (8F),2,130,(177),IV,40750,,23700,21600,,,,
A5 Cabriolet 2.0 TFSI (8F),2,155,(211),IV,44250,,,,,18950,17300,15500
A5 Cabriolet 2.0 TFSI quattro S tronic (8F),2,155,(211),IV,48800,,,,,20900,19050,17100
A5 Cabriolet 2.0 TFSI (8F),2,165,(225),IV,45500,,,23450,21150,19700,,
A5 Cabriolet 2.0 TFSI quattro S tronic (8F),2,165,(225),IV,50050,,,25600,23150,21650,,
A5 Cabriolet 2.0 TFSI (8F),2,169,(230),IV,45900,,26400,23600,,,,
A5 Cabriolet 2.0 TFSI quattro S tronic (8F),2,169,(230),IV,50450,,28850,25750,,,,
A5 Cabriolet 3.0 TFSI quattro S tronic (8F),2,200,(272),IV,53900,,,,25200,22600,20750,19050
A5 Cabriolet 2.0 TDI (8F),2,105,(143),V,41050,,,,,16600,15050,13200
A5 Cabriolet 2.0 TDI (8F),2,110,(150),V,42050,,,20800,18600,16850,,
A5 Cabriolet 2.0 TDI (8F),2,130,(177),V,43750,,,21450,19150,17300,15650,14250
A5 Cabriolet 2.0 TDI quattro (8F),2,130,(177),V,46100,,,22800,20350,18450,16700,
A5 Cabriolet 2.0 TDI (8F),2,140,(190),V,44750,,23900,22000,19550,,,
A5 Cabriolet 2.0 TDI quattro (8F),2,140,(190),V,47100,,25400,23350,20750,,,
A5 Cabriolet 3.0 TDI multitronic (8F),2,150,(204),V,49550,,,23650,21800,19400,18000,16500
A5 Cabriolet 3.0 TDI quattro S tronic (8F),2,160,(218),V,52300,,28050,25050,,,,
A5 Cabriolet 3.0 TDI quattro S tronic (8F),2,180,(245),V,55950,,,26300,23900,21500,19750,17400
A5 Coupé 1.8 TFSI (8T),2,125,(170),IV,34650,,,,,15700,14250,12600
A5 Coupé 1.8 TFSI (8T),2,130,(177),IV,36050,,22100,19750,,,,
A5 Coupé 2.0 TFSI (8T),2,155,(211),IV,39650,,,,,17200,15800,14050
A5 Coupé 2.0 TFSI quattro (8T),2,155,(211),IV,42000,,,,,18200,16750,14900
A5 Coupé 2.0 TFSI (8T),2,165,(225),IV,40800,,,21550,19400,17600,,
A5 Coupé 2.0 TFSI quattro (8T),2,165,(225),IV,43150,,,22800,20500,18600,,
A5 Coupé 2.0 TFSI (8T),2,169,(230),IV,41200,,24250,21650,,,,
A5 Coupé 2.0 TFSI quattro (8T),2,169,(230),IV,43550,,25650,22900,,,,
A5 Coupé 3.0 TFSI quattro S tronic (8T),2,200,(272),IV,49300,,,,23450,21400,19350,17150
A5 Coupé 2.0 TDI ultra (8T),2,120,(163),V,39850,,23100,20650,17900,,,
A5 Coupé 2.0 TDI (8T),2,130,(177),V,39050,,,19700,17550,15850,14350,12600
A5 Coupé 2.0 TDI quattro (8T),2,130,(177),V,41400,,,20750,18500,16600,15050,13250
A5 Coupé 2.0 TDI (8T),2,140,(190),V,39650,,,20550,18750,,,
A5 Coupé 2.0 TDI quattro (8T),2,140,(190),V,42000,,,21650,19750,,,
A5 Coupé 3.0 TDI (8T),2,150,(204),V,42650,,,21950,19650,17850,15850,14250
A5 Coupé 3.0 TDI quattro S tronic (8T),2,160,(218),V,47600,,26850,23950,,,,
A5 Coupé 3.0 TDI quattro (8T),2,180,(245),V,49050,,,23600,21300,19550,17500,15650
A5 Sportback 1.8 TFSI (8T),5,106,(144),IV,33150,,20500,17800,16650,,,
A5 Sportback 1.8 TFSI (8T),5,125,(170),IV,33850,,,,,16100,14300,12450
A5 Sportback 1.8 TFSI (8T),5,130,(177),IV,35250,,21700,19200,,,,
A5 Sportback 2.0 TFSI (8T),5,155,(211),IV,38850,,,,,17800,15950,14150
A5 Sportback 2.0 TFSI quattro (8T),5,155,(211),IV,41200,,,,,18750,16800,14950
A5 Sportback 2.0 TFSI (8T),5,165,(225),IV,40000,,,22000,20250,18450,,
A5 Sportback 2.0 TFSI quattro (8T),5,165,(225),IV,42350,,,23250,21450,19500,,
A5 Sportback 2.0 TFSI (8T),5,169,(230),IV,40400,,25200,22700,,,,
"ADAC e.V. München, Fahrzeugtechnik Infosysteme (FTI)",,,,,,,,,,,Seite: 10 von 165,
** Herstellerinterne Baureihenbezeichnung bzw. amtlicher Klartext,,,,,,,,,,,,

Gebrauchtwagenpreise Herbst/Winter 2018/2019,,,,,,,,,,,,,
Alle Marken,,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,,,
Fahrzeug/Modell (Generation**),Türen,,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,,,2011
Audi,,,,,,,,,,,,,
A5 Sportback 2.0 TFSI quattro (8T),,5,169,(230),IV,42750,,26600,24000,,,,
A5 Sportback 3.0 TFSI quattro S tronic (8T),,5,200,(272),IV,48500,,,,23050,20750,18650,16900
A5 Sportback 2.0 TDI (8T),,5,100,(136),V,34150,,,18300,16500,14950,,
A5 Sportback 2.0 TDI ultra,(8T),5,100,(136),V,35350,,19800,18250,16450,,,
A5 Sportback 2.0 TDI (8T),,5,105,(143),V,35650,,,,,15200,13900,12450
A5 Sportback 2.0 TDI (8T),,5,110,(150),V,36550,,,18750,16900,15400,,
A5 Sportback 2.0 TDI ultra,(8T),5,120,(163),V,39050,,22300,20500,18500,,,
A5 Sportback 2.0 TDI (8T),,5,130,(177),V,38250,,,20500,18500,16800,14400,12800
A5 Sportback 2.0 TDI quattro (8T),,5,130,(177),V,40600,,,21700,19600,17800,15300,13550
A5 Sportback 2.0 TDI (8T),,5,140,(190),V,38850,,,20200,18700,,,
A5 Sportback 2.0 TDI quattro (8T),,5,140,(190),V,41200,,,21400,19800,,,
A5 Sportback 3.0 TDI (8T),,5,150,(204),V,41850,,,22050,20200,17800,15600,13700
A5 Sportback 3.0 TDI quattro S tronic (8T),,5,160,(218),V,46800,,26650,24300,,,,
A5 Sportback 3.0 TDI quattro (8T),,5,180,(245),V,48250,,,23200,20700,18450,16700,15000
A5 Coupé 2.0 TFSI (F5),,2,140,(190),V,41650,26550,24450,,,,,
A5 Coupé 2.0 TFSI quattro (F5),,2,185,(252),IV,46600,30950,28150,,,,,
A5 Coupé 2.0 TFSI S tronic (F5),,2,185,(252),IV,46550,30900,28100,,,,,
A5 Coupé 2.0 TDI (F5),,2,110,(150),V,39100,25050,,,,,,
A5 Coupé 2.0 TDI quattro (F5),,2,140,(190),V,46300,28050,25850,,,,,
A5 Coupé 2.0 TDI ultra (F5),,2,140,(190),V,41850,26800,24700,,,,,
A5 Coupé 3.0 TDI quattro S tronic (F5),,2,160,(218),V,49900,31400,28350,,,,,
A5 Coupé 3.0 TDI S tronic (F5),,2,160,(218),V,47550,29900,27000,,,,,
A5 Coupé 3.0 TDI quattro tiptronic (F5),,2,200,(272),V,54000,34350,,,,,,
A5 Coupé 3.0 TDI quattro tiptronic (F5),,2,210,(286),V,54550,34850,,,,,,
A5 Sportback 2.0 TFSI (F5),,5,140,(190),V,41650,27050,24800,,,,,
A5 Sportback 2.0 TFSI quattro (F5),,5,185,(252),IV,46600,32650,31100,,,,,
A5 Sportback 2.0 TFSI S tronic (F5),,5,185,(252),IV,46550,32650,29600,,,,,
A5 Sportback 2.0 TDI (F5),,5,110,(150),V,39100,25400,,,,,,
A5 Sportback 2.0 TDI quattro (F5),,5,110,(150),V,41450,26950,,,,,,
A5 Sportback 2.0 TDI quattro (F5),,5,140,(190),V,46300,28600,27650,,,,,
A5 Sportback 2.0 TDI ultra,(F5),5,140,(190),V,41850,27300,25250,,,,,
A5 Sportback 3.0 TDI quattro S tronic (F5),,5,160,(218),V,49900,33400,29200,,,,,
A5 Sportback 3.0 TDI S tronic (F5),,5,160,(218),V,47550,31800,,,,,,
A5 Sportback 3.0 TDI quattro tiptronic (F5),,5,200,(272),V,54000,36500,,,,,,
A5 Sportback 3.0 TDI quattro tiptronic (F5),,5,210,(286),V,54550,37050,,,,,,
A5 Sportback g-tron (F5),,5,125,(170),IV,40800,29200,,,,,,
A5 Cabriolet 2.0 TFSI (F5),,2,140,(190),V,50150,32350,29450,,,,,
A5 Cabriolet 2.0 TFSI quattro S tronic (F5),,2,185,(252),IV,55100,35850,32450,,,,,
A5 Cabriolet 2.0 TDI (F5),,2,110,(150),V,45300,29500,,,,,,
A5 Cabriolet 2.0 TDI quattro S tronic (F5),,2,140,(190),V,52500,33900,,,,,,
A5 Cabriolet 3.0 TDI quattro S tronic (F5),,2,160,(218),V,56100,34600,31200,,,,,
A5 Cabriolet 3.0 TDI S tronic (F5),,2,160,(218),V,53750,33150,,,,,,
A5 Cabriolet 3.0 TDI quattro S tronic (F5),,2,210,(286),V,60750,38050,,,,,,
RS5 Cabriolet S tronic (8F),,2,331,(450),IV,89900,,,46050,42350,39050,35850,
RS5 Coupé S tronic (8T),,2,331,(450),IV,77700,,,,,,28350,25350
RS5 Coupé S tronic (8T),,2,331,(450),IV,79900,,,42900,37950,34150,30750,
RS5 Coupé tiptronic (F5),,2,331,(450),IV,82700,59400,,,,,,
S5 Cabriolet S tronic (8F),,2,245,(333),IV,63600,,,,30600,28150,25350,23100
S5 Coupé S tronic (8T),,2,245,(333),IV,59000,,,,28950,26000,23400,20450
"ADAC e.V. München, Fahrzeugtechnik Infosysteme (FTI)",,,,,,,,,,,,Seite: 11 von 165,
** Herstellerinterne Baureihenbezeichnung bzw. amtlicher Klartext,,,,,,,,,,,,,

Gebrauchtwagenpreise Herbst/Winter 2018/2019,,,,,,,,,,,,,,,
Alle Marken,,,,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,,,
Fahrzeug/Modell (Generation**),,,Türen,,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,,,2011
Audi,,,,,,,,,,,,,,,
S5 Sportback S tronic (8T),,,,5,245,(333),IV,58200,,,,29100,26250,23100,20700
S5 Coupé tiptronic (F5),,,,2,260,(354),IV,63300,42500,39150,,,,,
S5 Sportback tiptronic (F5),,,,5,260,(354),IV,63300,42450,39250,,,,,
S5 Cabriolet tiptronic (F5),,,,2,260,(354),IV,68600,44600,40250,,,,,
A6 2.0 TFSI (C7),,,,4,132,(180),V,37200,,,,17900,15850,14100,12900
A6 1.8 TFSI (C7),,,,4,140,(190),V,39550,,23800,21350,19050,,,
A6 1.8 TFSI ultra S tronic (C7),,,,4,140,(190),V,42700,27100,25200,22600,20200,,,
A6 2.8 FSI (C7),,,,4,150,(204),V,41050,,,,17500,15500,14000,12550
A6 2.8 FSI quattro S tronic,,(C7),,4,150,(204),V,46050,,,,19750,17500,15850,14150
A6 2.0 TFSI quattro S tronic (C7),,,,4,185,(252),V,50200,31500,28800,25950,,,,
A6 2.0 TFSI S tronic (C7),,,,4,185,(252),V,46550,,27150,24500,21850,,,
A6 3.0 TFSI quattro S tronic (C7),,,,4,220,(300),V,51600,,,,,,17500,15550
A6 3.0 TFSI quattro S tronic (C7),,,,4,228,(310),V,52850,,,,24250,21350,19150,
A6 3.0 TFSI quattro S tronic (C7),,,,4,245,(333),V,55450,,32000,28950,26000,,,
A6 2.0 TDI ultra,(C7),,,4,110,(150),VI,41150,23500,21200,19100,16800,,,
A6 2.0 TDI (C7),,,,4,130,(177),VI,39600,,,,16200,14600,13000,11650
A6 2.0 TDI ultra,(C7),,,4,140,(190),VI,39900,,,,17350,,,
A6 2.0 TDI quattro S tronic (C7),,,,4,140,(190),VI,48250,27150,25250,22950,,,,
A6 2.0 TDI ultra,(C7),,,4,140,(190),VI,45500,24550,22850,20750,18250,,,
A6 3.0 TDI (C7),,,,4,150,(204),VI,44400,,,,18200,15600,14150,12850
A6 3.0 TDI quattro S tronic,,(C7),,4,150,(204),VI,49400,,,,20250,17450,15800,14350
A6 3.0 TDI quattro S tronic (C7),,,,4,160,(218),VI,52900,30800,27250,24300,21500,,,
A6 3.0 TDI S tronic (C7),,,,4,160,(218),VI,50150,29150,25750,23000,20350,,,
A6 3.0 TDI clean diesel quattro S tronic,,,(C7),4,180,(245),VI,53000,,,,21650,19450,17700,15900
A6 3.0 TDI quattro S tronic,,(C7),,4,180,(245),VI,52500,,,,20900,18850,17150,15400
A6 3.0 TDI quattro S tronic (C7),,,,4,200,(272),VI,55550,30650,27950,25950,23050,,,
A6 3.0 TDI quattro tiptronic (C7),,,,4,230,(313),VI,57250,,,,23100,20200,18650,16750
A6 3.0 TDI quattro tiptronic (C7),,,,4,235,(320),VI,60950,34950,31750,28250,24950,,,
A6 3.0 TDI competition quattro tiptronic (C7),,,,4,240,(326),VI,68950,40600,37350,33700,29450,,,
A6 2.0 TFSI hybrid tiptronic (C7),,,,4,180,(245),V,54150,,,,23700,20800,18450,
A6 Avant 2.0 TFSI (C7),,,,5,132,(180),V,39550,,,,19450,17250,15450,14100
A6 Avant 1.8 TFSI (C7),,,,5,140,(190),V,42050,,25750,23150,20700,,,
A6 Avant 1.8 TFSI ultra S tronic (C7),,,,5,140,(190),V,45200,29150,27150,24400,21850,,,
A6 Avant 2.8 FSI (C7),,,,5,150,(204),V,43400,,,,19100,16900,15300,13650
A6 Avant 2.8 FSI quattro S tronic (C7),,,,5,150,(204),V,48400,,,,21350,18900,17100,15300
A6 Avant 2.0 TFSI quattro S tronic (C7),,,,5,185,(252),V,52700,33450,30700,28100,,,,
A6 Avant 2.0 TFSI S tronic (C7),,,,5,185,(252),V,49050,,29050,26600,23800,,,
A6 Avant 3.0 TFSI quattro S tronic (C7),,,,5,220,(300),V,53950,,,,,,19300,17350
A6 allroad 3.0 TFSI quattro S tronic (C7),,,,5,228,(310),V,58500,,,,28350,26150,23600,
A6 Avant 3.0 TFSI quattro S tronic (C7),,,,5,228,(310),V,55200,,,,26400,23400,21100,
A6 allroad 3.0 TFSI quattro S tronic (C7),,,,5,245,(333),V,61250,,36300,32400,28900,,,
A6 Avant 3.0 TFSI quattro S tronic (C7),,,,5,245,(333),V,57950,,34500,31400,28300,,,
A6 Avant 2.0 TDI ultra (C7),,,,5,110,(150),VI,43650,25350,22850,20600,18100,,,
A6 Avant 2.0 TDI (C7),,,,5,130,(177),VI,41950,,,,17550,15800,14100,12650
A6 allroad 3.0 TDI quattro S tronic (C7),,,,5,140,(190),VI,56700,31400,28600,26100,,,,
A6 Avant 2.0 TDI ultra (C7),,,,5,140,(190),VI,42250,,,,18550,,,
A6 Avant 2.0 TDI quattro S tronic (C7),,,,5,140,(190),VI,50750,28600,26600,24200,,,,
A6 Avant 2.0 TDI ultra (C7),,,,5,140,(190),VI,48000,26350,24550,22300,19600,,,
A6 allroad 3.0 TDI quattro S tronic (C7),,,,5,150,(204),VI,55400,,,,23500,20750,18250,
"ADAC e.V. München, Fahrzeugtechnik Infosysteme (FTI)",,,,,,,,,,,,,,Seite: 12 von 165,
** Herstellerinterne Baureihenbezeichnung bzw. amtlicher Klartext,,,,,,,,,,,,,,,

Gebrauchtwagenpreise Herbst/Winter 2018/2019,,,,,,,,,,,,,
Alle Marken,,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,,,
Fahrzeug/Modell (Generation**),Türen,,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,,,2011
Audi,,,,,,,,,,,,,
A6 Avant 3.0 TDI (C7),,5,150,(204),VI,46750,,,,19150,16450,14900,13450
A6 Avant 3.0 TDI quattro S tronic (C7),,5,150,(204),VI,51750,,,,20700,18200,16500,14900
A6 allroad 3.0 TDI quattro S tronic (C7),,5,160,(218),VI,58700,32050,29200,26600,23900,,,
A6 Avant 3.0 TDI quattro S tronic (C7),,5,160,(218),VI,55400,32750,28950,25850,22400,,,
A6 Avant 3.0 TDI S tronic (C7),,5,160,(218),VI,52650,31050,27450,24500,21250,,,
A6 allroad 3.0 TDI clean diesel quattro S tronic (C7),,5,180,(245),VI,58150,,,,24300,21750,18950,
A6 Avant 3.0 TDI clean diesel quattro S tronic,(C7),5,180,(245),VI,55350,,,,23550,20400,18150,16600
A6 Avant 3.0 TDI quattro S tronic (C7),,5,180,(245),VI,54850,,,,23250,20200,18000,16100
A6 allroad 3.0 TDI quattro S tronic (C7),,5,200,(272),VI,61350,36150,32000,28550,25650,,,
A6 Avant 3.0 TDI quattro S tronic (C7),,5,200,(272),VI,58050,32850,29950,27700,24600,,,
A6 allroad 3.0 TDI quattro tiptronic (C7),,5,230,(313),VI,62950,,,,26500,23550,21050,
A6 Avant 3.0 TDI quattro tiptronic (C7),,5,230,(313),VI,59600,,,,24050,21400,19750,17750
A6 allroad 3.0 TDI quattro tiptronic (C7),,5,235,(320),VI,66750,38050,34200,31000,27550,,,
A6 Avant 3.0 TDI quattro tiptronic (C7),,5,235,(320),VI,63450,36750,33150,29600,26050,,,
A6 Avant 3.0 TDI competition quattro tiptronic (C7),,5,240,(326),VI,71450,42500,38700,34950,30600,,,
RS6 cod Avant tiptronic (C7),,5,412,(560),V,107900,,,,51500,46050,,
RS6 cod Avant tiptronic (C7),,5,412,(560),V,112000,72500,65850,58200,52500,,,
RS6 performance cod Avant tiptronic (C7),,5,445,(605),V,118000,77550,70800,63400,,,,
S6 cod S tronic (C7),,4,309,(420),V,73850,,,,33550,30700,28100,
S6 cod S tronic (C7),,4,331,(450),V,77650,45900,41850,38550,35400,,,
S6 cod Avant S tronic (C7),,5,309,(420),V,76200,,,,34750,31650,29000,
S6 cod Avant S tronic (C7),,5,331,(450),V,80150,47550,43350,39950,36750,,,
A7 Sportback 2.8 FSI multitronic (4G),,5,150,(204),V,50150,,,,23450,20400,17600,15050
A7 Sportback 2.8 FSI quattro S tronic (4G),,5,150,(204),V,52900,,,,24200,20950,18050,15800
