2011,2012,2013,2014,2015,2016,2017,2018,kw,mark,model
,,,,,,21700,36658,100,Mercedes,GLA 200 d (156)
,,,,,,24450,38871,100,Mercedes,GLA 200 d 4MATIC 7G-DCT (156)
,,19300,22500,24650,45559,,,125,Mercedes,GLA 220 CDI 4MATIC 7G-DCT (156)
,,16450,18400,20200,37336,,,125,Mercedes,GLA 220 CDI 7G-DCT (156)
,,,,21150,21350,23700,39710,130,Mercedes,GLA 220 d 4MATIC 7G-DCT (156)
,,,,20000,20200,22400,37497,130,Mercedes,GLA 220 d 7G-DCT (156)
,,,,,,25250,40686,130,Mercedes,GLA 220 d 4MATIC 7G-DCT (156)
,,,,,,23850,38473,130,Mercedes,GLA 220 d 7G-DCT (156)
,,,29550,32150,56168,,,265,Mercedes,"(156) AMG"""
,,,,32150,35400,38850,56347,280,Mercedes,GLA 45 AMG 4MATIC SPEEDSHIFT DCT 7G-TRONIC
,,,,,,38350,56852,280,Mercedes,"(156) AMG"""
,,,,,35000,39200,50492,155,Mercedes,GLC Coupé 250 4MATIC 9G-TRONIC (253)
,,,,26750,29950,33550,45791,155,Mercedes,GLC 250 4MATIC 9G-TRONIC (253)
,,,,,36900,41350,55668,180,Mercedes,GLC Coupé 300 4MATIC 9G-TRONIC (253)
,,,,,32300,36200,50224,180,Mercedes,GLC 300 4MATIC 9G-TRONIC (253)
,,,,,34100,38200,51027,125,Mercedes,GLC Coupé 220 d 4MATIC 9G-TRONIC (253)
,,,,25450,28550,31950,46327,125,Mercedes,GLC 220 d 4MATIC 9G-TRONIC (253)
,,,,,35700,39950,52336,150,Mercedes,GLC Coupé 250 d 4MATIC 9G-TRONIC (253)
,,,,26850,30050,33650,47874,150,Mercedes,GLC 250 d 4MATIC 9G-TRONIC (253)
,,,,,39400,44100,58762,190,Mercedes,GLC Coupé 350 d 4MATIC 9G-TRONIC (253)
,,,,,38150,42750,58227,235,Mercedes,GLC Coupé 350 e 4MATIC 7G-TRONIC PLUS (253)
,,,,,34100,38200,53110,235,Mercedes,GLC 350 e 4MATIC 7G-TRONIC PLUS (253)
,,,,,43650,48850,66997,270,Mercedes,GLC Coupé 43 AMG 4MATIC 9G-TRONIC (253) AMG
,,,,,40700,45600,63368,270,Mercedes,GLC 43 AMG 4MATIC 9G-TRONIC (253) AMG
,,,,,,62850,86335,350,Mercedes,"TRONIC (253) AMG"""
,,,,,,60300,82705,350,Mercedes,GLC 63 AMG 4MATIC+ SPEEDSHIFT MCT (253) AMG
,,,,,,69350,95141,375,Mercedes,"9G-TRONIC (253) AMG"""
,,,,,,66750,91511,375,Mercedes,"AMG"""
,,,,35800,39000,42400,65510,245,Mercedes,GLE 400 4MATIC 7G-TRONIC PLUS (166)
,,,,40600,45350,69734,,270,Mercedes,GLE 450 AMG 4MATIC 9G-TRONIC PLUS (166)
,,,,42150,76874,,,320,Mercedes,GLE 500 4MATIC 7G-TRONIC PLUS (166)
,,,,42650,46300,50350,82289,335,Mercedes,GLE 500 4MATIC 9G-TRONIC (166)
,,,,30850,33500,36400,61285,150,Mercedes,GLE 250 d 4MATIC 9G-TRONIC (166)
,,,,29350,31900,34650,58489,150,Mercedes,GLE 250 d 9G-TRONIC (166)
,,,,33350,36300,40050,65331,190,Mercedes,GLE 350 d 4MATIC 9G-TRONIC (166)
,,,,40300,43950,47750,78481,325,Mercedes,GLE 500 e 4MATIC 7G-TRONIC PLUS (166)
,,,,,45350,49550,70389,270,Mercedes,GLE 43 AMG 4MATIC 9G-TRONIC (166) AMG
,,,,59150,65550,73050,117096,410,Mercedes,"TRONIC (166) AMG"""
,,,,63750,70800,79200,127509,430,Mercedes,"TRONIC (166) AMG"""
,,,,39850,44550,50250,72233,245,Mercedes,GLE Coupé 400 4MATIC 9G-TRONIC (292)
,,,,44700,49050,75803,,270,Mercedes,GLE Coupé 450 AMG 4MATIC 9G-TRONIC (292)
,,,,47400,52250,57300,89607,335,Mercedes,GLE Coupé 500 4MATIC 9G-TRONIC (292)
,,,,40900,45050,50500,71698,190,Mercedes,GLE Coupé 350 d 4MATIC 9G-TRONIC (292)
,,,,,49450,54250,77112,270,Mercedes,GLE Coupé 43 AMG 4MATIC 9G-TRONIC (292) AMG
,,,,66050,72250,79600,121916,410,Mercedes,"TRONIC (292) AMG"""
,,,,71200,77900,85750,132685,430,Mercedes,"7G-TRONIC (292) AMG"""
,,16550,18550,21150,37485,,,135,Mercedes,GLK 200 (204)
,,18650,20900,24450,42364,,,155,Mercedes,GLK 250 7G-TRONIC PLUS (204)
16250,18000,49266,,,,,,225,Mercedes,GLK 350 4MATIC 7G-TRONIC PLUS (204)
,18500,21550,24600,28050,52360,,,225,Mercedes,GLK 350 4MATIC 7G-TRONIC PLUS (204)
11550,12700,35462,,,,,,105,Mercedes,GLK 200 CDI BlueEFFICIENCY (204)
,13300,15500,17550,20000,37426,,,105,Mercedes,GLK 200 CDI (204)
13850,15200,41888,,,,,,125,Mercedes,GLK 220 CDI BlueEFFICIENCY 4MATIC 7G-TRONIC
,15700,18200,20650,23150,44149,,,125,Mercedes,GLK 220 CDI 4MATIC 7G-TRONIC PLUS (204)
,15800,18400,20900,23550,44863,,,125,Mercedes,"(204)"""
14400,15850,43911,,,,,,150,Mercedes,"(204)"""
,16450,19150,21700,24750,46856,,,150,Mercedes,"(204)"""
15750,17300,48195,,,,,,170,Mercedes,GLK 350 CDI 4MATIC 7G-TRONIC (204)
,18150,21150,23950,27300,51468,,,195,Mercedes,GLK 350 CDI 4MATIC 7G-TRONIC (204)
24250,27050,31250,76398,,,,,155,Mercedes,GL 350 CDI BlueTEC 4MATIC 7G-TRONIC (X164)
23950,27000,30900,75684,,,,,195,Mercedes,"(X164)"""
,,,38300,44000,76160,,,245,Mercedes,GL 400 4MATIC 7G-TRONIC PLUS (X166)
,37100,43400,48200,95974,,,,320,Mercedes,GL 500 4MATIC 7G-TRONIC PLUS (X166)
,28700,33000,37150,42250,74286,,,190,Mercedes,"(X166)"""
,47550,53900,60250,131852,,,,410,Mercedes,"AMG"""
,,,,44750,50500,57000,81610,245,Mercedes,GLS 400 4MATIC 9G-TRONIC (X166)
,,,,43100,48650,54250,79736,190,Mercedes,GLS 350 d 4MATIC 9G-TRONIC (X166)
,,,,73050,82700,93350,140242,430,Mercedes,"AMG"""
21700,23900,27400,30000,58191,,,,225,Mercedes,ML 350 4MATIC 7G-TRONIC PLUS (166)
,,,31050,34650,60214,,,245,Mercedes,ML 400 4MATIC 7G-TRONIC PLUS (166)
,28800,32900,37050,76220,,,,300,Mercedes,ML 500 4MATIC 7G-TRONIC PLUS (166)
20150,21850,24500,26850,29950,56228,,,150,Mercedes,ML 250 BlueTEC 4MATIC 7G-TRONIC PLUS (166)
21950,23750,25700,28200,32700,60036,,,190,Mercedes,ML 350 BlueTEC 4MATIC 7G-TRONIC PLUS (166)
32900,36900,41550,46700,110254,,,,386,Mercedes,"(166) AMG"""
16550,18550,58875,,,,,,225,Mercedes,"(251)"""
13700,15400,52420,,,,,,140,Mercedes,R 300 CDI BlueEFFICIENCY 7G-TRONIC PLUS (251)
16150,18100,62207,,,,,,155,Mercedes,R 350 CDI BlueTEC 4MATIC 7G-TRONIC lang (251)
15250,17100,59292,,,,,,195,Mercedes,R 350 CDI 4MATIC 7G-TRONIC PLUS (251)
,,,,65450,71550,77300,138576,335,Mercedes,Maybach S 500 4MATIC 9G-TRONIC (222)
,,,54600,63650,69550,75150,134768,335,Mercedes,Maybach S 500 9G-TRONIC (222)
,,,,,,90150,144639,345,Mercedes,Maybach S 560 4MATIC 9G-TRONIC (222)
,,,,,,87750,140652,345,Mercedes,Maybach S 560 9G-TRONIC (222)
,,,73600,82800,91350,99000,188556,390,Mercedes,Maybach S 600 7G-TRONIC PLUS (222)
,,,,,,116900,201818,463,Mercedes,Maybach S 650 7G-TRONIC PLUS (222)
,,,,52400,58700,65750,100561,270,Mercedes,S 400 Coupé 4MATIC 7G-TRONIC PLUS (217)
,,,58200,64000,70500,76600,128823,335,Mercedes,S 500 Coupé 4MATIC 7G-TRONIC PLUS (217)
,,,56450,62050,68350,74350,125015,335,Mercedes,S 500 Coupé 9G-TRONIC (217)
,,,,,,87400,127943,345,Mercedes,S 560 Coupé 9G-TRONIC (217)
,,,,69200,74600,80150,140545,335,Mercedes,S 500 Cabriolet 9G-TRONIC (217)
,,,,,,93250,143472,345,Mercedes,S 560 Cabriolet 9G-TRONIC (217)
,,,76750,83050,92400,103700,174662,430,Mercedes,"AMG"""
,,,77100,83450,92800,104150,175436,430,Mercedes,S 63 AMG Coupé SPEEDSHIFT MCT (217) AMG
,,,,,,122950,177310,450,Mercedes,"TRONIC (217) AMG"""
,,,102100,113150,126700,143050,248085,463,Mercedes,S 65 AMG Coupé SPEEDSHIFT PLUS (217) AMG
,,,,,,151750,249305,463,Mercedes,"(217) AMG"""
,,,,92150,100550,111050,190013,430,Mercedes,"AMG"""
,,,,,,128500,192721,450,Mercedes,"TRONIC (217) AMG"""
,,,,,134900,152350,256177,463,Mercedes,S 65 AMG Cabriolet SPEEDSHIFT Plus (217) AMG
,,,,,,161600,257457,463,Mercedes,"(217) AMG"""
19700,21900,24500,87287,,,,,220,Mercedes,S 400 HYBRID 7G-TRONIC Sport (221)
19450,21400,24000,83003,,,,,225,Mercedes,"(221)"""
18300,20350,22800,79195,,,,,225,Mercedes,S 350 BlueEFFICIENCY 7G-TRONIC PLUS (221)
23800,26200,29600,103471,,,,,320,Mercedes,"(221)"""
23600,26000,29400,99663,,,,,320,Mercedes,S 500 BlueEFFICIENCY 7G-TRONIC PLUS (221)
20100,22350,25500,80325,,,,,190,Mercedes,S 350 BlueTEC 4MATIC 7G-TRONIC PLUS (221)
19350,21500,24550,76517,,,,,190,Mercedes,S 350 BlueTEC 7G-TRONIC PLUS (221)
30850,34300,39600,145061,,,,,400,Mercedes,S 63 AMG SPEEDSHIFT MCT (221) AMG
52050,57850,66750,230384,,,,,463,Mercedes,S 65 AMG SPEEDSHIFT Automatik lang (221) AMG
,,,,43050,47500,55550,90797,245,Mercedes,S 400 4MATIC 7G-TRONIC PLUS (222)
,,,,,,60250,93385,286,Mercedes,S 450 9G-TRONIC (222)
,,37800,44250,51550,56350,60900,111027,335,Mercedes,S 500 4MATIC 7G-TRONIC PLUS (222)
,,36400,42650,49650,54300,58700,107219,335,Mercedes,S 500 7G-TRONIC PLUS (222)
,,,,,,67350,103512,336,Mercedes,S 500 9G-TRONIC (222)
,,,,,,69300,115091,345,Mercedes,S 560 4MATIC 9G-TRONIC (222)
,,,,,,67000,111104,345,Mercedes,S 560 9G-TRONIC (222)
,,,62800,69950,77950,83600,165589,390,Mercedes,S 600 lang 7G-TRONIC PLUS (222)
,,32650,35800,38550,85561,,,190,Mercedes,S 350 BlueTEC 4MATIC 7G-TRONIC PLUS (222)
,,31000,34000,36800,81753,,,190,Mercedes,S 350 BlueTEC 7G-TRONIC PLUS (222)
,,,,41850,44950,48200,93415,190,Mercedes,S 350 d 4MATIC 7G-TRONIC PLUS (222)
,,,,40150,43100,46250,89607,190,Mercedes,S 350 d 7G-TRONIC PLUS (222)
,,,,,,51050,89577,210,Mercedes,S 350 d 4MATIC 9G-TRONIC (222)
,,,,,,48850,85769,210,Mercedes,S 350 d 9G-TRONIC (222)
,,,,,,57050,94337,250,Mercedes,S 400 d 4MATIC 9G-TRONIC (222)
,,,,,,54750,90529,250,Mercedes,S 400 d 9G-TRONIC (222)
,,,34300,39000,81753,,,170,Mercedes,S 300 BlueTEC HYBRID 7G-TRONIC PLUS (222)
,,,,39000,42800,45900,82229,170,Mercedes,S 300 h 7G-TRONIC PLUS (222)
,,,,43300,46800,87644,,225,Mercedes,S 400 h 7G-TRONIC PLUS (222)
,,32100,37650,43300,87168,,,225,Mercedes,S 400 HYBRID 7G-TRONIC PLUS (222)
,,,,53400,59850,68000,110254,325,Mercedes,S 500 e lang 7G-TRONIC PLUS (222)
,,,47850,53400,109778,,,325,Mercedes,S 500 PLUG-IN HYBRID lang 7G-TRONIC PLUS (222)
,,56400,64100,72250,155295,,,430,Mercedes,S 63 AMG lang 4MATIC SPEEDSHIFT MCT (222) AMG 4
,,55300,62850,70750,152023,,,430,Mercedes,S 63 AMG SPEEDSHIFT MCT (222) AMG
,,,,,,108050,161245,450,Mercedes,S 63 AMG lang 4MATIC+ 9G-TRONIC (222) AMG
,,,,97050,108700,124200,236215,463,Mercedes,S 65 AMG lang SPEEDSHIFT PLUS (222) AMG
,,,,,,134600,238595,463,Mercedes,"(222) AMG"""
,,,,,21650,24350,35349,115,Mercedes,SLC 180 (172)
,,,,,24450,26400,40228,135,Mercedes,SLC 200 (172)
,,,,,28600,31400,46803,180,Mercedes,SLC 300 9G-TRONIC (172)
,,,,,24400,26750,43947,150,Mercedes,SLC 250 d 9G-TRONIC (172)
,,,,,35550,39000,60036,270,Mercedes,SLC 43 AMG 9G-TRONIC (172) AMG
14700,15950,17350,18900,20900,39359,,,135,Mercedes,SLK 200
,,,,21050,22800,39657,,135,Mercedes,SLK 200
16150,17400,18650,19950,21550,42513,,,150,Mercedes,SLK 250
,,,,25000,27050,46053,,180,Mercedes,SLK 300 9G-TRONIC (172)
20050,21650,23100,24650,26450,53104,,,225,Mercedes,SLK 350 7G-TRONIC PLUS (172)
14600,15750,17050,18300,19700,40073,,,150,Mercedes,SLK 250 CDI (172)
,,,,21200,23250,43376,,150,Mercedes,SLK 250 d 9G-TRONIC (172)
28650,31000,33700,36700,73542,,,,310,Mercedes,SLK 55 AMG SPEEDSHIFT PLUS (172) AMG
,,,,,56450,61950,99341,270,Mercedes,SL 400 9G-TRONIC (231)
,,,,,85950,95900,161959,430,Mercedes,SL 63 AMG SPEEDSHIFT MCT (231) AMG
,,,,,132750,145400,240202,463,Mercedes,SL 65 AMG SPEEDSHIFT PLUS (231) AMG
29800,33200,82646,,,,,,170,Mercedes,SL 300 7G-TRONIC (230)
31350,34800,38350,42450,95855,,,,225,Mercedes,SL 350 7G-TRONIC PLUS (231)
,,,43050,46100,52200,97759,,245,Mercedes,SL 400 7G-TRONIC PLUS (231)
37050,40800,44900,48900,120012,,,,320,Mercedes,SL 500 7G-TRONIC PLUS (231)
,,,49150,55200,120964,,,335,Mercedes,SL 500 7G-TRONIC PLUS (231)
,53850,60100,66450,160591,,,,395,Mercedes,SL 63 AMG SPEEDSHIFT MCT (231) AMG
,,,,74700,81500,161543,,430,Mercedes,SL 63 AMG SPEEDSHIFT MCT (231) AMG
,80150,89800,99850,238833,,,,463,Mercedes,SL 65 AMG SPEEDSHIFT PLUS (231) AMG
142350,156700,167550,183600,186830,,,,420,Mercedes,SLS AMG Coupé SPEEDSHIFT DCT (197)
,179650,179800,197050,204680,,,,435,Mercedes,SLS AMG GT Coupé SPEEDSHIFT DCT (197)
132800,146100,156200,171150,195160,,,,420,Mercedes,SLS AMG Roadster SPEEDSHIFT DCT (197)
,175700,168700,184850,213010,,,,435,Mercedes,SLS AMG GT Roadster SPEEDSHIFT DCT (197)
,,,,,22500,25150,33487,84,Mercedes,"""Sprinter Kombi 211 CDI Crew kurz 3"
,,,,,23400,26200,34915,84,Mercedes,"""Sprinter Kombi 311 CDI Crew kurz 3"
,,14150,16200,18400,21300,30928,,95,Mercedes,"""Sprinter Kombi 213 CDI Crew kurz 3"
,,15800,18000,20400,23650,35284,,95,Mercedes,"""Sprinter Kombi 313 CDI Crew kurz 3"
,,,,,23950,26800,35652,105,Mercedes,"""Sprinter Kombi 214 CDI Crew kurz 3"
,,,,,24850,27800,37080,105,Mercedes,"""Sprinter Kombi 314 CDI Crew kurz 3"
,,14000,15900,17800,20300,39389,,120,Mercedes,"""Sprinter Kombi 216 CDI kurz 3"
,,16600,18750,21000,24000,46529,,120,Mercedes,"""Sprinter Kombi 316 CDI kurz 3"
,,18500,20950,23750,27300,30550,52907,140,Mercedes,"""Sprinter Kombi 319 CDI kurz 3"
,,18050,20450,23100,26550,29700,51456,115,Mercedes,"""Sprinter Kombi 316 NGT mittel 3"
17100,19850,22350,25150,50444,,,,190,Mercedes,Viano Fun 3.5 kompakt Automatik (639)
16800,19550,21950,24700,49564,,,,190,Mercedes,Viano 3.5 Trend Automatik kompakt (639)
13900,16200,18200,20500,41162,,,,100,Mercedes,Viano Fun 2.0 CDI kompakt (639)
16000,18600,20950,23550,47323,,,,100,Mercedes,Viano Fun 2.0 CDI kompakt 4MATIC (639)
13600,15850,17850,20050,40293,,,,100,Mercedes,Viano 2.0 CDI Trend kompakt (639)
15700,18300,20550,23150,46454,,,,100,Mercedes,Viano 2.0 CDI Trend kompakt 4MATIC (639)
14250,16600,18650,21000,42197,,,,120,Mercedes,Viano Fun 2.2 CDI kompakt (639)
16350,19050,21400,24050,48358,,,,120,Mercedes,Viano Fun 2.2 CDI kompakt 4MATIC (639)
13950,16250,18300,20550,41317,,,,120,Mercedes,Viano 2.2 CDI Trend kompakt (639)
16050,18700,21000,23650,47477,,,,120,Mercedes,Viano 2.2 CDI Trend kompakt 4MATIC (639)
16100,18750,21100,23750,47660,,,,165,Mercedes,Viano Fun 3.0 CDI kompakt Automatik (639)
15800,18400,20700,23300,46779,,,,165,Mercedes,Viano 3.0 CDI Trend kompakt Automatik (639)
26800,29200,32300,35550,60452,,,,190,Mercedes,Viano Marco Polo Westfalia 3.5 lang Automatik (639)
22600,24650,27250,30000,51027,,,,100,Mercedes,Viano Marco Polo Westfalia 2.0 CDI lang (639)
23100,25150,27850,30650,52098,,,,120,Mercedes,Viano Marco Polo Westfalia 2.2 CDI lang (639)
,27650,30600,33650,57215,,,,165,Mercedes,"(639)"""
,,,20900,23050,38961,,,65,Mercedes,Marco Polo Activity 160 CDI (447)
,,,21850,24100,40746,,,84,Mercedes,Marco Polo Activity 180 CDI (447)
,,,22950,25350,43292,,,100,Mercedes,Marco Polo Activity 200 CDI (447)
,,,23650,26100,44566,,,120,Mercedes,Marco Polo Activity 220 CDI (447)
,,,,,16750,18450,23788,65,Mercedes,Vito Tourer 109 CDI BlueTEC kompakt Crew (447)
,,,,14850,16500,18150,32071,65,Mercedes,Vito Tourer 109 CDI kompakt Base (447)
,,,,,17350,19100,25276,84,Mercedes,Vito Tourer 111 CDI BlueTEC kompakt Crew (447)
,,,,15400,17100,18850,33296,84,Mercedes,Vito Tourer 111 CDI kompakt Base (447)
,,,,16650,18450,20300,36581,100,Mercedes,Vito Tourer 114 CDI BlueTEC kompakt Base (447)
,,,,20150,22400,24650,43272,100,Mercedes,"TRONIC PLUS (447)"""
,,,,17250,19150,21050,37902,120,Mercedes,Vito Tourer 116 CDI BlueTEC kompakt Base (447)
,,,,20750,23100,25400,44593,120,Mercedes,"TRONIC PLUS (447)"""
,,,,21350,23750,26100,46608,140,Mercedes,"TRONIC PLUS (447)"""
,,,,19500,21700,23850,42519,140,Mercedes,"TRONIC PLUS (447)"""
12150,13700,14850,17350,45982,,,,190,Mercedes,Vito Kombi 126 kompakt Automatik (639)
12500,14700,16700,18900,43697,,,,190,Mercedes,Vito Mixto 126 kompakt Automatik (639)
9250,10300,11350,12750,26370,,,,70,Mercedes,Vito Kombi 110 CDI kompakt Crew (639)
8475,9950,11300,12800,29643,,,,70,Mercedes,Vito Mixto 110 CDI kompakt (639)
10050,11350,12400,13400,28346,,,,100,Mercedes,Vito Kombi 113 CDI kompakt Crew (639)
9175,10800,12300,13900,32213,,,,100,Mercedes,Vito Mixto 113 CDI kompakt (639)
11450,12950,14100,15600,35783,,,,120,Mercedes,Vito Kombi 116 CDI kompakt (639)
13250,14900,16550,18500,41944,,,,120,Mercedes,Vito Kombi 116 CDI kompakt 4MATIC (639)
9550,11200,12750,14450,33499,,,,120,Mercedes,Vito Mixto 116 CDI kompakt (639)
12850,14500,15850,18400,43054,,,,165,Mercedes,Vito Kombi 122 CDI kompakt Automatik (639)
11650,13650,15550,17600,40781,,,,165,Mercedes,Vito Mixto 122 CDI kompakt Automatik (639)
,,,,,26500,,41412,65,Mercedes,Marco Polo Activity 160 d (447)
,,,,,30400,,41591,84,Mercedes,Marco Polo Activity 180 d Edition (447)
,,,,,29050,,45886,100,Mercedes,Marco Polo Activity 200 d (447)
,,,,,33250,,52510,100,Mercedes,"7G-TRONIC PLUS (447)"""
,,,,,32900,,45315,120,Mercedes,"(447)"""
,,,,,37050,,51423,120,Mercedes,"4MATIC 7G-TRONIC PLUS (447)"""
,,,,,38600,,53206,140,Mercedes,"4MATIC 7G-TRONIC PLUS (447)"""
,,,,,35850,,49159,140,Mercedes,Marco Polo Activity 250 d BlueEFFICIENCY Edition 7G-
,,,28800,31750,54835,,,100,Mercedes,Marco Polo 200 CDI (447)
,,,,,35900,,57239,100,Mercedes,Marco Polo 200 d (447)
,,,,,40050,,63863,100,Mercedes,"TRONIC PLUS (447)"""
,,,29350,32350,55847,,,120,Mercedes,Marco Polo 220 CDI (447)
,,,,,36550,,58286,120,Mercedes,Marco Polo 220 d (447)
,,,,,43250,,63997,120,Mercedes,"7G-TRONIC PLUS (447)"""
,,,,,41850,,66760,140,Mercedes,"TRONIC PLUS (447)"""
,,,,,39350,,62713,140,Mercedes,"(447)"""
,,,,23900,42031,,,100,Mercedes,V 200 CDI kompakt (447)
,,,,,,24050,34990,100,Mercedes,V 200 d kompakt Rise (447)
,,,,24750,43042,,,120,Mercedes,V 220 CDI kompakt (447)
,,,,,,25400,36485,120,Mercedes,V 220 d kompakt Rise (447)
,,,,29350,32600,35500,54569,140,Mercedes,"(447)"""
,,,,27150,30150,32800,50480,140,Mercedes,V 250 BlueTEC kompakt 7G-TRONIC PLUS (447)
,,,,,,25100,37295,120,Mercedes,X-Klasse 220 d Pure (470)
,,,,,,26350,39115,120,Mercedes,X-Klasse 220 d Pure 4MATIC (470)
,,,,,,26850,37990,140,Mercedes,X-Klasse 250 d Progressive Edition (470)
,,,8750,9725,10900,12200,16400,55,MINI,One First (F56)
,,,9150,10150,11350,12750,18200,75,MINI,One (F56)
,,,10600,11750,13150,14700,20500,100,MINI,Cooper (F56)
,,,13600,15100,16900,18950,24750,141,MINI,Cooper S (F56)
,,,9250,10200,11400,12750,20250,70,MINI,One D (F56)
,,,10300,11200,12550,14050,22350,85,MINI,Cooper D (F56)
,,,12600,13850,15500,17350,28050,125,MINI,Cooper SD (F56)
,,,,17200,19250,21550,30700,170,MINI,John Cooper Works
5800,6525,7300,15650,,,,,55,MINI,One (R56)
5950,6700,7500,8450,16100,,,,55,MINI,One Minimalist
6250,7025,7875,16900,,,,,72,MINI,One (R56)
6425,7200,8075,9075,17350,,,,72,MINI,One Minimalist
7200,8200,9175,19600,,,,,90,MINI,Cooper (R56)
8525,9575,10750,12100,23750,,,,135,MINI,Cooper S (R56)
6200,7000,7900,8925,18550,,,,66,MINI,One D (R56)
7200,8100,9175,10250,21350,,,,82,MINI,Cooper D (R56)
7725,8700,9825,11000,22890,,,,82,MINI,Cooper D Automatic (R56)
8300,9475,10700,11950,24750,,,,105,MINI,Cooper SD (R56)
11000,12500,14000,15800,31350,,,,155,MINI,John Cooper Works
,,,,10250,11500,12900,17350,55,MINI,One First (F55)
,,,9625,10650,11950,13400,19150,75,MINI,One (F55)
,,,11050,12300,13750,15400,21450,100,MINI,Cooper (F55)
,,,14100,15650,17500,19600,25700,141,MINI,Cooper S (F55)
,,,9675,10650,11900,13350,21200,70,MINI,One D (F55)
,,,10700,11700,13100,14650,23300,85,MINI,Cooper D (F55)
,,,13050,14350,16050,18000,29000,125,MINI,Cooper SD (F55)
,,,,,14800,16550,22500,75,MINI,Cabrio One (F57)
,,,,15450,16550,17850,24600,100,MINI,Cabrio Cooper (F57)
,,,,17400,19500,21800,28600,141,MINI,Cabrio Cooper S
,,,,14000,15700,17550,26600,85,MINI,Cabrio Cooper D (F57)
,,,,,19750,22100,32400,125,MINI,Cabrio Cooper SD Steptronic (F57)
,,,,,23500,26350,34300,170,MINI,Cabrio John Cooper Works
8150,9150,10200,21000,,,,,72,MINI,Cabrio One (R57)
8800,9900,11050,23600,,,,,90,MINI,Cabrio Cooper (R57)
10300,11600,13000,14550,16400,27950,,,135,MINI,Cabrio Cooper S
8900,10100,11050,12250,13550,25500,,,82,MINI,Cabrio Cooper D (R57)
9550,10800,11850,12950,14350,27040,,,82,MINI,Cabrio Cooper D Steptronic (R57)
10400,11800,13200,14500,16050,28950,,,105,MINI,Cabrio Cooper SD (R57)
,,,,12950,13900,15600,23600,75,MINI,Clubman One (F54)
,,,,14200,15250,17100,25400,100,MINI,Clubman Cooper
,,,,16750,18000,19550,29300,141,MINI,Clubman Cooper S (F54)
,,,,,19050,20700,31300,141,MINI,Clubman Cooper S ALL4 (F54)
,,,,12600,13800,15500,26500,85,MINI,Clubman One D (F54)
,,,,13100,14400,16750,28600,110,MINI,Clubman Cooper D (F54)
,,,,16150,17700,19650,33700,140,MINI,Clubman Cooper SD (F54)
,,,,,19800,22000,35700,140,MINI,Clubman Cooper SD ALL4 Steptronic (F54)
,,,,,23300,26100,37700,170,MINI,"Works"""
6975,7825,8775,18600,,,,,72,MINI,Clubman One (R55)
7925,8900,9950,21200,,,,,90,MINI,Clubman Cooper
9275,10400,11650,13050,25600,,,,135,MINI,Clubman Cooper S (R55)
6800,7675,8675,9775,20200,,,,66,MINI,Clubman One D (R55)
7875,8875,10050,11200,23200,,,,82,MINI,Clubman Cooper D (R55)
8425,9500,10750,11950,24700,,,,82,MINI,Clubman Cooper D Steptronic (R55)
9000,10150,11500,12850,26600,,,,105,MINI,Clubman Cooper SD (R55)
,,,,,,16400,24700,75,MINI,Countryman One
,,,,,,18450,27800,100,MINI,Countryman Cooper (F60)
,,,,,,19800,29800,100,MINI,Countryman Cooper ALL4 (F60)
,,,,,,20800,31400,141,MINI,Countryman Cooper S (F60)
,,,,,,22200,33400,141,MINI,Countryman Cooper S ALL4 (F60)
,,,,,,18500,27900,85,MINI,Countryman One D (F60)
,,,,,,20500,30950,110,MINI,Countryman Cooper D (F60)
,,,,,,21900,32950,110,MINI,Countryman Cooper D ALL4 (F60)
,,,,,,24950,37500,140,MINI,Countryman Cooper SD ALL4 Steptronic (F60)
,,,,,,23600,35500,140,MINI,Countryman Cooper SD Steptronic (F60)
,,,,,,24950,37500,165,MINI,Countryman Cooper S E ALL4 Steptronic (F60)
,,,,,,27000,40300,170,MINI,"Cooper Works"""
8250,9750,20300,,,,,,72,MINI,Countryman One
,,,11550,13200,14750,20400,,72,MINI,Countryman One
8025,9400,22600,,,,,,90,MINI,Countryman Cooper (R60)
,,11700,13100,24350,,,,90,MINI,Countryman Cooper ALL4 (R60)
,,,12200,13900,15600,22700,,90,MINI,Countryman Cooper (R60)
,,,13150,15000,16800,24600,,90,MINI,Countryman Cooper ALL4 (R60)
9175,10350,12000,13450,26500,,,,135,MINI,Countryman Cooper S (R60)
9750,10950,12700,14250,28200,,,,135,MINI,Countryman Cooper S ALL4 (R60)
,,,13500,15350,17500,26700,,140,MINI,Countryman Cooper S (R60)
,,,14350,16400,18650,28600,,140,MINI,Countryman Cooper S ALL4 (R60)
7700,8675,10150,11350,22150,,,,66,MINI,Countryman One D (R60)
,,,11350,12950,14500,22250,,66,MINI,Countryman One D (R60)
8425,9475,11100,12450,24350,,,,82,MINI,Countryman Cooper D (R60)
9025,10100,11750,13350,26050,,,,82,MINI,Countryman Cooper D ALL4 (R60)
9650,10850,12750,14250,27590,,,,82,MINI,Countryman Cooper D ALL4 Automatic (R60)
9100,10100,11700,13100,25890,,,,82,MINI,Countryman Cooper D Automatic (R60)
,,,12550,13900,15250,24450,,82,MINI,Countryman Cooper D (R60)
,,,13450,14850,16300,26350,,82,MINI,Countryman Cooper D ALL4 (R60)
,,,14200,15750,17300,27890,,82,MINI,Countryman Cooper D ALL4 Steptronic (R60)
