,model,kw,mark,new,2018,2017,2016,2015,2014,2013,2012
6444,fortwo coupé 0.9 turbo  (453),66,smart,12060,7800,6975,6400,5725,5075,,
6445,fortwo cabrio 1.0,52,smart,14425,9900,8850,8300,7650,,,
6446,fortwo cabrio 0.9 turbo,66,smart,15320,10500,9350,8775,8075,,,
6447,fortwo coupé BRABUS twinamic (453) BRABUS,80,smart,20145,15600,13950,12450,,,,
6448,fortwo cabrio BRABUS twinamic (453) BRABUS,80,smart,23675,18450,16450,14700,,,,
6449,fortwo coupé electric drive,60,smart,21940,14950,13350,,,,,
6450,fortwo cabrio electric drive,60,smart,25200,17450,15600,,,,,
6451,Actyon Sports 2.2 e-XDi Crystal 2WD (II),131,SsangYong,21490,13250,11300,,,,,
6452,Actyon Sports 2.2 e-XDi Crystal 4WD (II),131,SsangYong,24490,15100,12900,,,,,
6453,Korando 2.0 Crystal 2WD (II),110,SsangYong,19990,,,,,,7425,6725
6454,Korando 2.0 Quartz 4WD (II),110,SsangYong,23990,,,,,,8950,8375
6455,Korando 2.0 Crystal 2WD (II),110,SsangYong,22490,,,,11350,9975,8900,
6456,Korando 2.0 e-XGi 200 Crystal 2WD (II),110,SsangYong,19990,,,,10100,8875,7925,
6457,Korando 2.0 e-XGi 200 Quartz 4WD (II),110,SsangYong,24490,,,,12400,10850,9700,
6458,Korando 2.0 e-XGi 200 Crystal 2WD (II),110,SsangYong,19990,14050,12700,11300,10100,,,
6459,Korando 2.0 e-XGi 200 Quartz 4WD (II),110,SsangYong,26890,18900,16750,14950,13350,,,
6460,Korando 2.0 Eco e-XDi 200 Crystal 2WD (II),110,SsangYong,19990,,,,9375,8225,7275,
6461,Korando 2.0 Eco e-XDi 200 Quartz 4WD (II),110,SsangYong,26490,,,,,,9200,
6462,Korando 2.0 e-XDi 200 Crystal 2WD (II),129,SsangYong,22990,,,,,,7600,6825
6463,Korando 2.0 e-XDi 200 Quartz 4WD (II),129,SsangYong,26990,,,,,,8900,7875
6464,Korando 2.0 e-XDi 200 Crystal 2WD (II),129,SsangYong,23490,,,,,9300,8225,
6465,Korando 2.0 e-XDi 200 Quartz 4WD (II),129,SsangYong,28990,,,,12450,10950,9675,
6466,Korando 2.2 e-XDi 220 Crystal 2WD (II),131,SsangYong,21290,12850,11400,10200,9100,,,
6467,Korando 2.2 e-XDi 220 Quartz 4WD (II),131,SsangYong,29290,17700,15500,13850,12350,,,
6468,Rexton RX270 XDi Crystal (II),118,SsangYong,33990,,,,,,10550,9475
6469,Rexton RX270 XVT Quartz Automatik (II),132,SsangYong,38990,,,,,,11750,10750
6470,Rexton 2.2 Diesel Crystal 2WD (5-Sitzer) (III),133,SsangYong,32890,22450,19350,,,,,
6471,Rexton 2.2 Diesel Crystal 4WD (5-Sitzer) (III),133,SsangYong,34890,23850,20600,,,,,
6472,Rexton W D20 DTR Crystal 2WD (II),114,SsangYong,25490,,,,11150,9575,8425,
6473,Rexton W D20 DTR Crystal 4WD (II),114,SsangYong,27490,,,,12050,10350,9100,
6474,Rexton W 2.2 e-XDi 220 Crystal 2WD (II),131,SsangYong,27190,,15900,14000,12150,,,
6475,Rexton W 2.2 e-XDi 220 Crystal 4WD (II),131,SsangYong,29190,,17100,15000,13050,,,
6476,Rodius SV270 XDi Sapphire 2WD (I),121,SsangYong,29990,,,,,,9100,7850
6477,Rodius SV270 XDi Sapphire 4WD (I),121,SsangYong,32490,,,,,,9700,8375
6478,Rodius 2.0 e-XDi Crystal 2WD (II),114,SsangYong,22990,,,,9250,8250,7300,
6479,Rodius 2.0 e-XDi Quartz 4WD Automatik (II),114,SsangYong,31490,,,,12750,11350,10050,
6480,Rodius 2.2 e-XDi 220 Crystal Plus 2WD (II),131,SsangYong,24990,15600,13950,12450,11100,,,
6481,Rodius 2.2 e-XDi 220 Quartz 4WD Automatik (II),131,SsangYong,33590,20800,18550,16550,14800,,,
6482,Tivoli 1.6 e-XGi 160 Crystal 2WD (XK),94,SsangYong,15990,11250,10050,8950,7550,,,
6483,Tivoli 1.6 e-XGi 160 Crystal 4WD (XK),94,SsangYong,19990,14150,12600,11250,9500,,,
6484,Tivoli 1.6 e-XDi 160 Crystal 2WD (XK),85,SsangYong,18490,12150,10850,9675,8175,,,
6485,Tivoli 1.6 e-XDi 160 Crystal 4WD (XK),85,SsangYong,20490,13500,12050,10750,9075,,,
6486,XLV 1.6 e-XGi 160 Crystal 2WD (XK),94,SsangYong,17490,12300,11100,9925,,,,
6487,XLV 1.6 e-XGi 160 Crystal 4WD Automatik (XK),94,SsangYong,21490,15000,13500,12050,,,,
6488,XLV 1.6 e-XDi 160 Crystal 2WD (XK),85,SsangYong,19990,13500,12050,10050,,,,
6489,XLV 1.6 e-XDi 160 Crystal 4WD (XK),85,SsangYong,21990,14850,13300,11100,,,,
6490,BRZ 2.0i Active (ZC),147,Subaru,29500,,,,14900,13450,12150,11000
6491,BRZ 2.0i Sport (ZC),147,Subaru,33480,23600,21300,,,,,
6492,Forester 2.0X Trend (IV),110,Subaru,24700,,,,,,9400,8425
6493,Forester 2.0X Trend (IV),110,Subaru,25900,,,16300,14300,,,
6494,Forester 2.0XT Comfort Lineartronic (IV),177,Subaru,39900,,,,20550,18000,15950,
6495,Forester 2.0XT Comfort Lineartronic (IV),177,Subaru,39900,,,23400,20550,,,
6496,Forester 2.0D Active (IV),108,Subaru,29900,,,,15050,13050,11450,
6497,Forester 2.0D Active (IV),108,Subaru,30500,,,16950,15350,,,
6498,Impreza WRX STi 2.5  (III) WRX,221,Subaru,48900,,,,,,17550,15550
6499,Impreza 1.6i Active (IV),84,Subaru,20990,,,11350,10450,9475,8500,
6500,Impreza 1.6i Trend (IV),84,Subaru,18600,,11750,10500,,,,
6501,Impreza XV 2.0R  (IV),110,Subaru,24600,,,,,,8500,7575
6502,Impreza 2.0i Active (IV),110,Subaru,21500,,13550,12100,,,,
6503,Impreza XV 2.0D  (IV),110,Subaru,27600,,,,,,9500,8275
6504,Impreza WRX STi 2.5 Active (IV) WRX,221,Subaru,41550,,28900,25800,23050,20650,,
6505,Impreza 1.6i Trend Lineartronic (V),84,Subaru,21980,15850,14150,,,,,
6506,Impreza 2.0i Comfort Lineartronic (V),115,Subaru,26980,20050,17900,,,,,
6507,Legacy 2.0i Trend (V),110,Subaru,28400,,,,,,10900,9400
6508,Legacy Kombi 2.0i Trend (V),110,Subaru,29700,,,,,,11450,9900
6509,Legacy Kombi 2.5i Trend Lineartronic (V),123,Subaru,35800,,,,,,12600,10950
6510,Legacy Kombi 2.0D Trend (V),110,Subaru,33000,,,,,,11200,9525
6511,Levorg 1.6 Turbo Trend Lineartronic (V1),125,Subaru,29990,21500,18650,16800,15050,,,
6512,Outback 2.5i Trend Lineartronic (IV),123,Subaru,38700,,,,,,13150,11400
6513,Outback 2.5i Trend Lineartronic (IV),127,Subaru,39000,,,,17200,15350,13600,
6514,Outback 3.6R Exclusive Navigation Automatik (IV),191,Subaru,50700,,,,,,16950,14700
6515,Outback 2.0D Trend (IV),110,Subaru,36500,,,,,,12150,10400
6516,Outback 2.0D Trend (IV),110,Subaru,35500,,,,16250,14350,12600,
6517,Outback 2.5i Active Lineartronic (V),129,Subaru,36900,27250,23150,20700,18450,,,
6518,Outback 2.0D Trend (V),110,Subaru,34600,23900,20700,18500,16500,,,
6519,Trezia 1.3i Trend (D1),73,Subaru,15350,,,,,,5875,5125
6520,Trezia 1.4D Active (D1),66,Subaru,18500,,,,,,6500,5600
6521,XV 1.6i Active (I),84,Subaru,21900,,,13350,12000,10550,9425,8550
6522,XV 1.6i Trend (I),84,Subaru,19990,15600,13950,12300,,,,
6523,XV 2.0i Active (I),110,Subaru,22900,,,14450,12900,11450,10200,9250
6524,XV 2.0i Active (I),110,Subaru,22490,17500,15600,14100,,,,
6525,XV 2.0D Active (I),108,Subaru,27200,,,14750,12900,11050,10000,8775
6526,XV 2.0D Comfort (I),108,Subaru,27090,18850,16850,15650,,,,
6527,XV 1.6i Trend Lineartronic (II),84,Subaru,22980,17000,15200,,,,,
6528,XV 2.0i Comfort Lineartronic (II),115,Subaru,27980,21450,19150,,,,,
6529,Baleno 1.2 Dualjet  (II),66,Suzuki,13790,9525,8500,7575,,,,
6530,Baleno 1.2 Dualjet SHVS Comfort (II),66,Suzuki,17590,12150,10850,9675,,,,
6531,Baleno 1.0 Boosterjet Comfort (II),82,Suzuki,17990,12600,11250,10050,,,,
6532,Celerio 1.0,50,Suzuki,9690,6425,5725,5125,4575,4075,,
6533,Grand Vitara 2.4 Comfort (JT),122,Suzuki,23590,,,,11100,9725,8675,7700
6534,Grand Vitara 1.9 DDiS Comfort (JT),95,Suzuki,24390,,,,,9750,8625,7725
6535,Grand Vitara 2.4 Comfort (JT),124,Suzuki,27190,,,,12850,11250,10050,8900
6536,Ignis 1.2,66,Suzuki,12740,9275,8275,,,,,
6537,Ignis 1.2 Intro Edition ALLGRIP (III),66,Suzuki,15710,,10200,,,,,
6538,Ignis 1.2 SHVS Comfort+ (III),66,Suzuki,17240,12550,11200,,,,,
6539,Jimny 1.3 Club ALLGRIP PRO (FJ),62,Suzuki,15840,12450,11100,9925,8700,,,
6540,Jimny 1.3 Club ALLGRIP PRO (FJ),63,Suzuki,15190,,,,,8750,7825,7100
6541,Kizashi 2.4 Sport (FR),131,Suzuki,26990,,,,13800,12300,10800,9275
6542,Kizashi 2.4 Sport Allrad CVT-Automatik (FR),131,Suzuki,29990,,,,14200,12700,11200,9600
6543,Splash 1.0  (EX),50,Suzuki,9990,,,,5800,5075,4550,4125
6544,Splash 1.2 Club (EX),69,Suzuki,12790,,,,7150,6275,5600,5075
6545,Swift 1.2,69,Suzuki,10990,,,,,,4225,3750
6546,Swift 1.2,69,Suzuki,11190,,,,5475,4925,4375,
6547,Swift 1.2 Club Allrad (V),69,Suzuki,14990,,,,,,5675,5075
6548,Swift 1.2 Club Allrad (V),69,Suzuki,15790,,,,7675,6850,6075,
6549,Swift 1.3 DDiS Club (V),55,Suzuki,15690,,,,,,5600,4875
6550,Swift 1.3 DDiS Club (V),55,Suzuki,15990,,,,,6575,5750,
6551,Swift Sport 1.6,100,Suzuki,18990,,,,,,7350,6550
6552,Swift 1.2 Dualjet,66,Suzuki,13790,10100,9025,,,,,
6553,Swift 1.2 Dualjet Comfort ALLGRIP (VI),66,Suzuki,17320,12700,11350,,,,,
6554,Swift 1.0 Boosterjet Comfort (VI),82,Suzuki,17020,11500,10300,,,,,
6555,Swift 1.0 Boosterjet SHVS Comfort+ (VI),82,Suzuki,19440,13450,12000,,,,,
6556,SX4 1.6 Club 2WD (I),88,Suzuki,16890,,,,,,6675,5625
6557,SX4 1.6 Club i-AWD (I),88,Suzuki,18390,,,,,,7250,6125
6558,SX4 Classic 1.6 Club (I),88,Suzuki,16890,,,,8550,7500,6700,
6559,SX4 Classic 1.6 Club Allrad (I),88,Suzuki,18390,,,,9325,8175,7300,
6560,SX4 2.0 DDiS Club 2WD (I),99,Suzuki,18890,,,,,,6800,5775
6561,SX4 2.0 DDiS Club i-AWD (I),99,Suzuki,20390,,,,,,7350,6250
6562,SX4 Classic 2.0 DDiS Club (I),99,Suzuki,18890,,,,,7625,6750,
6563,SX4 Classic 2.0 DDiS Club Allrad (I),99,Suzuki,20390,,,,,8225,7275,
6564,SX4 S-Cross 1.0 Boosterjet Club (II),82,Suzuki,20040,14350,12800,11100,,,,
6565,SX4 S-Cross 1.6 Club 4x2 (II),88,Suzuki,19490,,,10350,9250,8125,7425,
6566,SX4 S-Cross 1.6 Comfort 4x4 (II),88,Suzuki,23190,,,12300,11000,9625,8600,
6567,SX4 S-Cross 1.4 Boosterjet Comfort (II),103,Suzuki,23690,17000,15200,13300,,,,
6568,SX4 S-Cross 1.4 Boosterjet Comfort ALLGRIP (II),103,Suzuki,25390,18250,16300,14250,,,,
6569,SX4 S-Cross 1.6 DDiS Club 4x2 (II),88,Suzuki,21690,,,,9650,8450,7575,
6570,SX4 S-Cross 1.6 DDiS Comfort 4x4 (II),88,Suzuki,25390,,,,11250,9875,8725,
6571,SX4 S-Cross 1.6 DDiS Comfort ALLGRIP (II),88,Suzuki,26390,16250,14550,12950,11350,,,
6572,Vitara 1.6 Club (LY),88,Suzuki,17990,13950,12450,11800,10550,,,
6573,Vitara 1.6 Comfort ALLGRIP (LY),88,Suzuki,22490,17450,15550,14750,13200,,,
6574,Vitara 1.4 Boosterjet S (LY),103,Suzuki,25090,18700,16700,14900,,,,
6575,Vitara 1.6 DDiS Comfort (LY),88,Suzuki,22790,,14450,12900,11650,,,
6576,Vitara 1.6 DDiS Comfort ALLGRIP (LY),88,Suzuki,24790,17600,15700,14000,12650,,,
6577,Model S 60  (Modell S),225,Tesla,65300,,,,,33300,29800,
6578,Model S 70  (Modell S),225,Tesla,78000,,,47150,43450,,,
6579,Model S 60  (Modell S),235,Tesla,71399,,45900,,,,,
6580,Model S 60D  (Modell S),244,Tesla,77099,,49600,,,,,
6581,Model S 70D  (Modell S),245,Tesla,83500,,,51050,46500,,,
6582,Model S 85  (Modell S),270,Tesla,74900,,,,,39150,35000,
6583,Model S 90  (Modell S),270,Tesla,90700,,,,50500,,,
6584,Model S 60  (Modell S),285,Tesla,70700,,,,39350,,,
6585,Model S 75  (Modell S),285,Tesla,70350,,46750,,,,,
6586,Model S 90D  (Modell S),310,Tesla,98000,,,59900,54600,,,
6587,Model S P85  (Modell S),310,Tesla,87599,,,,,44200,39100,
6588,Model S 100D  (Modell S),315,Tesla,108420,74200,68350,,,,,
6589,Model S 75D  (Modell S),315,Tesla,88200,,,53150,,,,
6590,Model S P85D  (Modell S),345,Tesla,117000,,,70900,63950,,,
6591,Model S P90D  (Modell S),345,Tesla,120300,,,72900,65750,,,
6592,Model S P90D  (Modell S),345,Tesla,124200,,77250,74200,,,,
6593,Model S 90D  (Modell S),386,Tesla,100600,,64700,61500,,,,
6594,Model S Performance (Modell S),449,Tesla,145420,97950,90250,,,,,
6595,Model X 60D  (Modell X),245,Tesla,86300,,56200,49100,,,,
6596,Model X 75D  (Modell X),245,Tesla,97400,65650,59400,56300,,,,
6597,Model X 100D  (Modell X),386,Tesla,156900,105750,98900,85400,,,,
6598,Model X 90D  (Modell X),386,Tesla,108200,,70450,62250,,,,
6599,Auris 1.33  (E18),73,Toyota,15990,,,,8525,7900,7300,
6600,Auris 1.33  (E18),73,Toyota,16490,,10350,9450,8550,,,
6601,Auris 1.2 T Comfort (E18),85,Toyota,23290,14700,13150,11700,10750,,,
6602,Auris 1.6 Life (E18),97,Toyota,20250,,,,,10350,9600,
6603,Auris 1.4 D-4D  (E18),66,Toyota,17940,,,,8425,7725,7000,
6604,Auris 1.4 D-4D  (E18),66,Toyota,18490,,10900,9725,8800,,,
6605,Auris 1.6 D-4D Comfort (E18),82,Toyota,25140,14650,13100,11700,10100,,,
6606,Auris 2.0 D-4D Life (E18),91,Toyota,23550,,,,,9125,8625,
6607,Auris 1.8 Hybrid Life (E18),100,Toyota,23300,,,,,12150,11150,
6608,Auris 1.8 Hybrid Cool (E18),100,Toyota,23790,16750,15250,13600,12350,,,
6609,Auris Touring Sports 1.33  (E18),73,Toyota,17190,,,,8800,8100,7525,
6610,Auris Touring Sports 1.33  (E18),73,Toyota,17690,,11250,10250,9350,,,
6611,Auris Touring Sports 1.2 T Comfort (E18),85,Toyota,24490,15550,13900,12400,10950,,,
6612,Auris Touring Sports 1.6 Life (E18),97,Toyota,21450,,,,,11100,10200,
6613,Auris Touring Sports 1.4 D-4D  (E18),66,Toyota,19140,,,,9125,8425,7600,
6614,Auris Touring Sports 1.4 D-4D  (E18),66,Toyota,19690,,11750,10500,9500,,,
6615,Auris Touring Sports 1.6 D-4D Comfort (E18),82,Toyota,26340,15550,13850,12400,10800,,,
6616,Auris Touring Sports 2.0 D-4D Life (E18),91,Toyota,24750,,,,,9775,9225,
6617,Auris Touring Sports 1.8 Hybrid Life (E18),100,Toyota,24500,,,,,12900,11850,
6618,Auris Touring Sports 1.8 Hybrid Cool (E18),100,Toyota,24990,18150,16500,14750,13400,,,
6619,Avensis 1.6  (T27),97,Toyota,23640,,,,10650,9500,8400,7275
6620,Avensis 1.8 Life (T27),108,Toyota,26450,,,,,10700,9475,8175
6621,Avensis 1.8 Comfort (T27),108,Toyota,27140,,,,12000,10700,,
6622,Avensis 1.6 D-4D  (T27),82,Toyota,28290,16450,14700,13100,11700,,,
6623,Avensis 2.0 D-4D  (T27),91,Toyota,25940,,,,10650,9400,8250,7150
6624,Avensis 2.0 D-4D Comfort (T27),105,Toyota,31890,17900,17100,15250,13650,,,
6625,Avensis 2.2 D-4D Life (T27),110,Toyota,29450,,,,,10550,9225,7975
6626,Avensis 2.2 D-CAT Executive (T27),130,Toyota,33200,,,,,12400,10850,9425
6627,Avensis Combi 1.6  (T27),97,Toyota,24640,,,,11150,9975,8825,7625
6628,Avensis Combi 1.8 Life (T27),108,Toyota,27400,,,,,11050,9775,8450
6629,Avensis Touring Sports 1.8 Comfort (T27),108,Toyota,28090,,,,12350,11050,,
6630,Avensis Touring Sports 1.6 D-4D  (T27),82,Toyota,29290,16300,14550,13000,10900,,,
6631,Avensis Combi 2.0 D-4D  (T27),91,Toyota,26940,,,,11050,9750,8550,7425
6632,Avensis Touring Sports 2.0 D-4D Comfort (T27),105,Toyota,32890,17500,16750,14950,13650,,,
6633,Avensis Combi 2.2 D-4D Life (T27),110,Toyota,30450,,,,,10600,9300,8050
6634,Avensis Combi 2.2 D-CAT Executive (T27),130,Toyota,36740,,,,15100,13300,11200,9700
6635,Aygo 1.0  (AB1),50,Toyota,9700,,,,,4025,3575,3200
6636,Aygo 1.0 Eco x-play (AB1),51,Toyota,11525,,,7125,6500,5800,,
6637,Aygo 1.0 x (AB1),51,Toyota,9950,,,6150,5600,5000,,
6638,Aygo 1.0 x (AB1),53,Toyota,9990,7525,,,,,,
6639,C-HR 1.2 T  (X10),85,Toyota,21990,15950,14250,13000,,,,
6640,C-HR 1.2 T Team Deutschland Allrad Multidrive S,85,Toyota,30190,21150,,,,,,
6641,C-HR 1.8 Hybrid Flow (X10),90,Toyota,27790,19800,18150,16700,,,,
6642,Corolla 1.33 Cool (E17),73,Toyota,18690,,,,10100,9175,,
6643,Corolla 1.6 Comfort (E17),97,Toyota,21190,,,,12350,11350,,
6644,Corolla 1.6 Comfort (E17),97,Toyota,21520,15700,14700,13150,,,,
6645,Corolla 1.4 D-4D Cool (E17),66,Toyota,20940,,,,9475,8475,,
6646,GT86 2.0 Pure (ZN),147,Toyota,28950,,19150,17700,16000,,,
6647,GT86 2.0 Pure (ZN),147,Toyota,29990,22600,20150,,,,,
6648,Hilux 2.4 D-4D Extra Cab Duty 4x4 (AN1P),110,Toyota,30809,22500,20450,18600,,,,
6649,Hilux 2.4 D-4D Single Cab Duty 4x2 (AN1P),110,Toyota,25692,18650,16950,15400,,,,
6650,Hilux 2.4 D-4D Single Cab Duty 4x4 (AN1P),110,Toyota,29143,21250,19300,17550,,,,
6651,Hilux 2.4 D-4D Double Cab Duty 4x4 (AN1P),110,Toyota,33070,24150,22000,20000,,,,
6652,Hilux 2.5 D-4D Extra Cab 4x4 (N25),106,Toyota,27191,,,16100,14500,13200,11900,10600
6653,Hilux 2.5 D-4D Single Cab 4x2 (N25),106,Toyota,22134,,,12950,11650,10600,9550,8550
6654,Hilux 2.5 D-4D Single Cab 4x4 (N25),106,Toyota,25882,,,15300,13800,12550,11300,10050
6655,Hilux 2.5 D-4D Double Cab 4x4 (N25),106,Toyota,28857,,,17150,15450,14000,12650,11250
6656,Hilux 3.0 D-4D Double Cab Life 4x4 (N25),126,Toyota,34510,,,,,17100,15400,13750
6657,iQ 1.33  (AJ1),72,Toyota,14800,,,,,6800,5925,5300
6658,Land Cruiser 2.8 D-4D  (J15),130,Toyota,40740,28700,26000,23500,20950,,,
6659,Land Cruiser 3.0 D-4D  (J15),140,Toyota,37950,,,,,,15850,14300
6660,Land Cruiser 3.0 D-4D  (J15),140,Toyota,40550,,,,22250,19400,17500,
6661,Land Cruiser V8 4.5 D-4D Automatik (J20),200,Toyota,77150,,,,39650,33350,28200,24550
6662,Prius 1.8 Hybrid  (XW3),100,Toyota,26850,,,15850,14250,12950,11650,10750
6663,Prius 1.8 Plug-In Hybrid Life (XW3) Plug-In,100,Toyota,36550,,,,,17300,15650,13950
6664,Prius 1.8 Hybrid  (XW5),90,Toyota,28450,21100,18850,16850,,,,
6665,Prius+ 1.8 Hybrid  (XW3/4),100,Toyota,29950,,,,15550,13900,12400,11200
6666,Prius+ 1.8 Hybrid  (XW3/4),100,Toyota,32390,23450,20950,18700,16700,,,
6667,Proace Kombi L1 1.6 D-4D  (V),70,Toyota,28084,16300,14850,13500,,,,
6668,Proace Verso compact 1.6 D-4D Shuttle (V),85,Toyota,35300,22850,20750,18850,,,,
6669,Proace Verso L1 1.6 D-4D Shuttle (V),85,Toyota,36500,23600,21450,19500,,,,
6670,Proace Kombi L1 1.6 D-4D  (V),85,Toyota,30583,17750,16150,14700,,,,
6671,Proace Kombi L2 1.6 D-4D  (V),85,Toyota,32808,,,15750,,,,
6672,Proace Verso L1 2.0 D-4D Shuttle Comfort (V),110,Toyota,42600,27550,25050,22750,,,,
6673,Proace Kombi L1 2.0 D-4D  (V),110,Toyota,32844,19050,17350,15750,,,,
6674,Proace Kombi L2 2.0 D-4D  (V),110,Toyota,35069,,,16850,,,,
6675,Proace Verso L1 2.0 D-4D Shuttle Comfort Automatik,130,Toyota,45000,29100,26450,24050,,,,
6676,Proace Verso compact 2.0 D-4D Family (V),110,Toyota,38950,25200,22900,20800,,,,
6677,Proace Verso compact 2.0 D-4D Family Automatik (V),130,Toyota,41350,26750,24300,22100,,,,
6678,RAV4 2.2 D-4D 4x2 (XA3),110,Toyota,26700,,,,,,9150,7825
6679,RAV4 2.2 D-CAT Executive 4x4 (XA3),130,Toyota,36150,,,,,,11650,9950
6680,RAV4 2.0 4x4 (XA4),111,Toyota,27090,,,,13950,12650,11200,
6681,RAV4 2.0 4x4 (XA4),112,Toyota,27390,,,15800,14100,,,
6682,RAV4 2.0 D-4D 4x2 (XA4),91,Toyota,26290,,,14750,13200,11450,10000,
6683,RAV4 2.0 D-4D 4x4 (XA4),91,Toyota,27990,,,,,12100,,
6684,RAV4 2.0 D-4D  (XA4),105,Toyota,27290,18700,16950,15100,,,,
6685,RAV4 2.2 D-4D Life 4x4 (XA4),110,Toyota,31550,,,,,13550,11850,
6686,RAV4 2.5 Hybrid Comfort (XA4),145,Toyota,34090,25050,22200,20100,,,,
6687,RAV4 2.5 Hybrid Comfort 4x4 (XA4),145,Toyota,37090,27250,24200,21900,,,,
6688,Verso 1.6 (5-Sitzer) (AR2),97,Toyota,21200,,,,10900,9725,8875,
6689,Verso 1.8 Life (5-Sitzer) (AR2),108,Toyota,24900,,,,,11050,10050,
6690,Verso 1.6 D-4D (5-Sitzer) (AR2),82,Toyota,23550,,,,10050,9075,,
6691,Verso 2.0 D-4D (5-Sitzer) (AR2),91,Toyota,23550,,,,,9175,8125,
6692,Verso 2.0 D-4D  (AR2),93,Toyota,23500,,,,,,8275,7150
6693,Verso 2.2 D-4D Life Automatik (5-Sitzer) (AR2),110,Toyota,28700,,,,,11400,10100,
6694,Verso 2.2 D-CAT Life (5-Sitzer) (AR2),130,Toyota,28700,,,,,11400,10100,
6695,Verso-S 1.33  (XP12),73,Toyota,15050,,,,8925,7950,7100,6400
6696,Verso-S 1.33 Start&Stop Life (XP12),73,Toyota,17200,,,,10100,9000,8050,7250
6697,Verso-S 1.4 D-4D  (XP12),66,Toyota,17400,,,,8300,7400,6550,5825
6698,Verso-S 1.4 D-4D  (XP12),66,Toyota,17750,,,9375,8375,7475,,
6699,Yaris 1.0  (XP13),51,Toyota,11835,,,,5775,5175,4600,4125
6700,Yaris 1.0  (XP13),51,Toyota,11990,,7600,6775,6050,5475,,
6701,Yaris 1.33 Cool (XP13),73,Toyota,14690,,,,7175,6625,5950,5300
6702,Yaris 1.33  (XP13),73,Toyota,12990,,,,6625,6000,,
6703,Yaris 1.4 D-4D Cool (XP13),66,Toyota,16740,,,,7600,6800,6175,5450
6704,Yaris 1.4 D-4D  (XP13),66,Toyota,15240,,,,7275,6575,,
6705,Yaris 1.5  (XP13),81,Toyota,14490,10250,9150,,,,,
6706,Yaris 1.5 Hybrid  (XP13),74,Toyota,17490,,13300,11850,10750,9575,,
6707,Yaris 1.5 Hybrid  (XP13),74,Toyota,18240,13800,12700,,,,,
6708,Yaris GRMN  (XP13),156,Toyota,30900,21700,,,,,,
6709,C70 Cabriolet D3 Kinetic (M),110,Volvo,38050,,,,,,12300,11050
6710,C70 Cabriolet D4 Kinetic (M),130,Volvo,39850,,,,,,12700,11400
6711,S60 T2 Geartronic (F),90,Volvo,28650,,16100,14350,12800,,,
6712,S60 T3  (F),110,Volvo,27650,,,,,,10350,9200
6713,S60 T3  (F),110,Volvo,28150,,,,13650,12150,10750,
6714,S60 T3  (F),112,Volvo,28550,,,,12650,,,
6715,S60 T3 Geartronic (F),112,Volvo,30650,,,,13600,,,
6716,S60 T4  (F),132,Volvo,30600,,,,,,10800,9350
6717,S60 T4  (F),132,Volvo,31200,,,,14650,13050,11550,
6718,S60 T4 Kinetic (F),140,Volvo,34100,19950,18150,16900,15100,,,
6719,S60 T5  (F),177,Volvo,34400,,,,,,11400,9900
6720,S60 T5 Powershift (F),177,Volvo,37100,,,,,,13300,
6721,S60 Cross Country T5 Momentum AWD Geartronic (F) 4,180,Volvo,46700,,27000,24100,,,,
6722,S60 T5 Geartronic (F),180,Volvo,37500,,,,16500,14750,13050,
6723,S60 T6 Kinetic AWD Geartronic (F),224,Volvo,45350,,,,,,14600,12650
6724,S60 T6 Momentum AWD Geartronic (F),224,Volvo,49000,,,,21750,19400,17200,
6725,S60 T6 Momentum AWD Geartronic (F),225,Volvo,49150,30250,27000,24100,21550,,,
6726,S60 T6 Momentum Geartronic (F),225,Volvo,46000,,,,20400,18200,16100,
6727,S60 POLESTAR AWD Geartronic (F),270,Volvo,68570,40400,36050,32200,,,,
6728,S60 D2  (F),84,Volvo,28400,,,,,,8600,8150
6729,S60 D2  (F),84,Volvo,28900,,,,11450,10100,8875,
6730,S60 D2  (F),88,Volvo,29600,,14350,12800,11450,,,
6731,S60 D3  (F),100,Volvo,30300,,,,,,9475,8200
6732,S60 D3  (F),100,Volvo,30800,,,,12450,11000,9625,
6733,S60 Cross Country D3 Momentum (F),110,Volvo,37750,,19000,18600,,,,
6734,S60 D3 ECO Kinetic (F),110,Volvo,33700,16700,15250,14300,12800,,,
6735,S60 D4  (F),120,Volvo,32250,,,,,,9750,8450
6736,S60 D4  (F),120,Volvo,32850,,,,,,10600,
6737,S60 D4  (F),133,Volvo,33750,,,,14300,12500,10950,
6738,S60 Cross Country D4 Momentum (F),140,Volvo,40450,,19650,17750,,,,
6739,S60 Cross Country D4 Momentum AWD Geartronic,140,Volvo,45050,,23700,22500,,,,
6740,S60 D4 ECO Kinetic (F),140,Volvo,36400,20000,18250,17500,15000,,,
6741,S60 D4 Kinetic AWD Geartronic (F),140,Volvo,41000,23500,21000,18750,16750,,,
6742,S60 D5  (F),158,Volvo,34950,,,,,,11050,9575
6743,S60 D5 AWD Geartronic (F),158,Volvo,39150,,,,,,11500,9975
6744,S60 D5  (F),158,Volvo,35550,,,,15100,13350,11450,
6745,S60 D5 AWD Geartronic (F),158,Volvo,40150,,,,17300,15300,13400,
6746,S60 D5 Kinetic Geartronic (F),165,Volvo,40700,22250,20650,18450,16300,,,
6747,S80 T4 Kinetic (AS),132,Volvo,34330,,,,,,9400,8050
6748,S80 T4 Kinetic (AS),132,Volvo,35030,,,,,12100,10500,
