,model,kw,mark,new,2019,2018,2017,2016,2015,2014,2020
8096,Amarok DoubleCab 3.0 V6 TDI BMT SCR Trendline,120.0,VW,32416,25300,23700,21100,,,,
8097,Amarok DoubleCab 3.0 V6 TDI BMT SCR Trendline,120.0,VW,34492,29100,26500,22350,,,,
8098,Amarok DoubleCab 3.0 V6 TDI BMT SCR Comfortline,150.0,VW,42520,35950,31750,27600,25100,,,39550
8099,Amarok DoubleCab 3.0 V6 TDI BMT SCR Highline,165.0,VW,50581,,36150,33850,30750,,,
8100,Amarok DoubleCab 3.0 V6 TDI BMT SCR Highline,190.0,VW,52467,41850,38800,,,,,46450
8101,Caddy Kombi 1.2 TSI  (III),63.0,VW,17672,,,,,8850,7900,
8102,Caddy,63.0,VW,17910,,,,,9200,8225,
8103,Caddy Kombi 1.2 TSI  (III),77.0,VW,19462,,,,,9300,8325,
8104,Caddy Kombi 1.2 TSI BMT  (III),77.0,VW,20052,,,,,9575,8550,
8105,Caddy Kombi Maxi 1.2 TSI  (III),77.0,VW,21164,,,,,9900,8850,
8106,Caddy Kombi Maxi 1.2 TSI BMT  (III),77.0,VW,21753,,,,,10400,9275,
8107,Caddy,77.0,VW,20290,,,,,10050,8975,
8108,Caddy,77.0,VW,19700,,,,,9450,8425,
8109,Caddy Maxi 1.2 TSI BMT Startline (III),77.0,VW,21991,,,,,10850,9700,
8110,Caddy Maxi 1.2 TSI Startline (III),77.0,VW,21402,,,,,10300,9200,
8111,Caddy Kombi 1.6 TDI  (III),55.0,VW,19100,,,,,7150,6400,
8112,Caddy,55.0,VW,19927,,,,,7750,6925,
8113,Caddy,55.0,VW,19338,,,,,7700,6875,
8114,Caddy Kombi 1.6 TDI  (III),75.0,VW,21206,,,,,8100,7175,
8115,Caddy Kombi 1.6 TDI BlueMotion  (III),75.0,VW,22080,,,,,8575,7675,
8116,Caddy Kombi 1.6 TDI BMT  (III),75.0,VW,21795,,,,,8350,7375,
8117,Caddy Kombi Maxi 1.6 TDI  (III),75.0,VW,22908,,,,,8700,7700,
8118,Caddy Kombi Maxi 1.6 TDI BMT  (III),75.0,VW,23497,,,,,9000,7950,
8119,Caddy,75.0,VW,22235,,,,,9050,8075,
8120,Caddy,75.0,VW,22033,,,,,8650,7650,
8121,Caddy,75.0,VW,21444,,,,,8425,7450,
8122,Caddy Maxi 1.6 TDI BMT Startline (III),75.0,VW,23735,,,,,9125,8075,
8123,Caddy Maxi 1.6 TDI Startline (III),75.0,VW,23146,,,,,9200,8150,
8124,Caddy Kombi 2.0 TDI 4MOTION (III),81.0,VW,24621,,,,,9875,8825,
8125,Caddy Kombi Maxi 2.0 TDI 4MOTION (III),81.0,VW,26442,,,,,10550,9450,
8126,Caddy,81.0,VW,24859,,,,,10200,9125,
8127,Caddy Maxi 2.0 TDI Startline 4MOTION (III),81.0,VW,26680,,,,,10850,9675,
8128,Caddy Kombi 2.0 TDI  (III),103.0,VW,23990,,,,,9075,8100,
8129,Caddy Kombi 2.0 TDI 4MOTION DSG (III),103.0,VW,29256,,,,,11100,9900,
8130,Caddy Kombi 2.0 TDI BMT  (III),103.0,VW,24579,,,,,9400,8400,
8131,Caddy Kombi Maxi 2.0 TDI  (III),103.0,VW,25692,,,,,9675,8625,
8132,Caddy Kombi Maxi 2.0 TDI 4MOTION DSG (III),103.0,VW,30958,,,,,11650,10400,
8133,Caddy Kombi Maxi 2.0 TDI BMT  (III),103.0,VW,26281,,,,,10000,8925,
8134,Caddy Kombi Maxi 2.0 TDI DSG  (III),125.0,VW,28804,,,,,11500,10300,
8135,Caddy Kombi 1.6 BiFuel  (III),72.0,VW,21723,,,,,9000,8025,
8136,Caddy Kombi Maxi 1.6 BiFuel  (III),72.0,VW,23425,,,,,9700,8675,
8137,Caddy,72.0,VW,21961,,,,,9400,8400,
8138,Caddy Maxi 1.6 BiFuel Startline  (III),72.0,VW,23663,,,,,10100,9025,
8139,Caddy Kombi 2.0 EcoFuel  (III),80.0,VW,22794,,,,,8300,7425,
8140,Caddy Kombi Maxi 2.0 EcoFuel  (III),80.0,VW,24728,,,,,8800,7850,
8141,Caddy 2.0 EcoFuel Startline  (III),80.0,VW,23032,,,,,8550,7650,
8142,Caddy Maxi 2.0 EcoFuel Startline  (III),80.0,VW,24966,,,,,9225,8225,
8143,Cross Caddy 1.2 TSI  (III),63.0,VW,19219,,,,,8750,7825,
8144,Caddy Tramper 1.2 TSI  (III),63.0,VW,21450,,,,,10950,9800,
8145,Cross Caddy 1.2 TSI  (III),77.0,VW,21009,,,,,9575,8550,
8146,Cross Caddy 1.2 TSI BMT  (III),77.0,VW,21599,,,,,9850,8800,
8147,Caddy Maxi 1.2 TSI  (III),77.0,VW,24948,,,,,12050,10750,
8148,Caddy Maxi 1.2 TSI BMT  (III),77.0,VW,25537,,,,,12400,11100,
8149,Caddy Tramper 1.2 TSI  (III),77.0,VW,23241,,,,,11200,10000,
8150,Caddy Tramper 1.2 TSI BMT  (III),77.0,VW,23830,,,,,11550,10300,
8151,Cross Caddy 1.6 TDI  (III),55.0,VW,20647,,,,,8850,7900,
8152,Cross Caddy 1.6 TDI BMT  (III),55.0,VW,21236,,,,,8450,7525,
8153,Caddy Tramper 1.6 TDI  (III),55.0,VW,22878,,,,,9200,8225,
8154,Caddy Tramper 1.6 TDI BMT  (III),55.0,VW,23467,,,,,9300,8300,
8155,Cross Caddy 1.6 TDI  (III),75.0,VW,22753,,,,,9050,8075,
8156,Cross Caddy 1.6 TDI BMT  (III),75.0,VW,23342,,,,,9275,8275,
8157,Caddy Maxi 1.6 TDI  (III),75.0,VW,26692,,,,,10600,9375,
8158,Caddy Maxi 1.6 TDI BMT  (III),75.0,VW,27281,,,,,10850,9600,
8159,Caddy Tramper 1.6 TDI  (III),75.0,VW,24984,,,,,9800,8675,
8160,Caddy Tramper 1.6 TDI BMT  (III),75.0,VW,25573,,,,,10350,9150,
8161,Cross Caddy 2.0 TDI 4MOTION (III),81.0,VW,26168,,,,,10500,9025,
8162,Caddy Maxi 2.0 TDI 4MOTION (III),81.0,VW,30089,,,,,12750,11400,
8163,Caddy Tramper 2.0 TDI 4MOTION (III),81.0,VW,28233,,,,,12100,10800,
8164,Cross Caddy 2.0 TDI  (III),103.0,VW,25537,,,,,10250,9150,
8165,Cross Caddy 2.0 TDI 4MOTION DSG (III),103.0,VW,30803,,,,,12350,11050,
8166,Cross Caddy 2.0 TDI BMT  (III),103.0,VW,26126,,,,,10500,9375,
8167,Caddy Maxi 2.0 TDI  (III),103.0,VW,29476,,,,,11750,10500,
8168,Caddy Tramper 2.0 TDI  (III),103.0,VW,27769,,,,,11050,9850,
8169,Caddy Tramper 2.0 TDI 4MOTION DSG (III),103.0,VW,32878,,,,,12900,11500,
8170,Caddy Tramper 2.0 TDI BMT  (III),103.0,VW,28358,,,,,11200,10000,
8171,Caddy 2.0 TDI BMT Trendline (III),103.0,VW,26156,,,,,10150,9075,
8172,Caddy 2.0 TDI Trendline (III),103.0,VW,25567,,,,,9900,8825,
8173,Caddy 2.0 TDI Trendline 4MOTION DSG (III),103.0,VW,30666,,,,,11800,10550,
8174,Caddy Maxi 2.0 TDI BMT Trendline (7-Sitzer) (III),103.0,VW,28530,,,,,10750,9600,
8175,Caddy Maxi 2.0 TDI Trendline (7-Sitzer) (III),103.0,VW,27941,,,,,10450,9325,
8176,Cross Caddy 2.0 TDI DSG  (III),125.0,VW,28649,,,,,11500,10300,
8177,Caddy Maxi 2.0 TDI Comfortline DSG (7-Sitzer) (III),125.0,VW,34445,,,,,13800,12350,
8178,Cross Caddy 1.6 BiFuel  (III),72.0,VW,26739,,,,,10100,9025,
8179,Caddy Maxi 1.6 BiFuel  (III),72.0,VW,27043,,,,,11400,10200,
8180,Caddy Tramper 1.6 BiFuel  (III),72.0,VW,25335,,,,,10650,9525,
8181,Cross Caddy 2.0 EcoFuel  (III),80.0,VW,27810,,,,,10550,9400,
8182,Caddy Maxi 2.0 EcoFuel  (III),80.0,VW,28376,,,,,10800,9650,
8183,Caddy Tramper 2.0 EcoFuel  (III),80.0,VW,26406,,,,,9975,8925,
8184,Caddy Kastenwagen 2.0 TDI SCR BlueMotion EcoProfi,75.0,VW,22329,14100,12450,11150,9925,8875,,
8185,Caddy Kastenwagen 1.2 TSI BMT EcoProfi (IV),62.0,VW,16273,10900,9750,8875,8400,7575,,
8186,Caddy Kastenwagen 1.0 TSI BMT EcoProfi (IV),75.0,VW,20117,13150,11500,10400,9275,,,
8187,Caddy Kastenwagen 1.0 TSI BMT OPF EcoProfi (IV),75.0,VW,20248,13300,,,,,,14900
8188,Caddy Maxi Kastenwagen 1.0 TSI BMT EcoProfi (IV),75.0,VW,21771,14300,12500,11300,10100,,,
8189,Caddy Maxi Kastenwagen 1.0 TSI BMT OPF EcoProfi,75.0,VW,21901,14450,,,,,,16200
8190,Caddy Kastenwagen 1.4 TSI BMT  (IV),92.0,VW,21509,13450,11750,10900,10050,8950,,
8191,Caddy Maxi Kastenwagen 1.4 TSI BMT  (IV),92.0,VW,23276,14550,12700,11800,10850,9675,,
8192,Caddy Kastenwagen 1.4 TSI BMT OPF DSG  (IV),96.0,VW,24250,15850,,,,,,17750
8193,Caddy Maxi Kastenwagen 1.4 TSI BMT OPF DSG  (IV),96.0,VW,26025,17000,,,,,,19050
8194,Caddy Kastenwagen 2.0 TDI SCR BMT EcoProfi (IV),55.0,VW,19814,12800,11750,9875,8900,8125,,
8195,Caddy Maxi Kastenwagen 2.0 TDI SCR BMT EcoProfi,75.0,VW,23520,15000,13300,11850,10600,9450,,
8196,Caddy Kastenwagen 2.0 TDI SCR BMT 4MOTION (IV),90.0,VW,27007,18400,16600,14850,13400,11850,,
8197,Caddy Maxi Kastenwagen 2.0 TDI SCR BMT 4MOTION,90.0,VW,28899,19700,17800,15900,14350,12650,,
8198,Caddy Kastenwagen 2.0 TDI SCR BMT  (IV),110.0,VW,26222,16000,14000,12900,11850,10600,,
8199,Caddy Kastenwagen 2.0 TDI SCR BMT 4MOTION DSG,110.0,VW,31690,20450,17900,16500,15150,13550,,
8200,Caddy Maxi Kastenwagen 2.0 TDI SCR BMT  (IV),110.0,VW,27989,17000,14900,13700,12600,11250,,
8201,Caddy Maxi Kastenwagen 2.0 TDI SCR BMT 4MOTION,110.0,VW,33457,21600,18900,17400,16000,14300,,
8202,Caddy Kastenwagen 1.4 TGI BlueMotion EcoProfi  (IV),81.0,VW,23175,13900,12400,11200,9800,8550,,
8203,Caddy Maxi Kastenwagen 1.4 TGI BlueMotion,81.0,VW,25061,14400,12850,11600,10150,9250,,
8204,Caddy Kastenwagen Alltrack 1.2 TSI BMT  (IV),62.0,VW,20647,12550,11200,10200,9625,8675,,
8205,Caddy Kastenwagen Alltrack 1.0 TSI BMT  (IV),75.0,VW,23027,14050,12300,11100,9900,8825,,
8206,Caddy Kastenwagen Alltrack 1.0 TSI BMT OPF  (IV),75.0,VW,23159,14200,,,,,,16050
8207,Caddy Kastenwagen Alltrack 1.4 TSI BMT  (IV),92.0,VW,23633,15350,13650,12650,11650,10400,,
8208,Caddy Kastenwagen Alltrack 1.4 TSI BMT OPF DSG,96.0,VW,26384,17800,,,,,,19950
8209,Caddy Kastenwagen Alltrack 2.0 TDI SCR BMT  (IV),55.0,VW,22658,14950,13250,11100,9925,9150,,
8210,Caddy Kastenwagen Alltrack 2.0 TDI SCR BMT  (IV),75.0,VW,24847,15500,13700,12250,10950,9750,,
8211,Caddy Kastenwagen Alltrack 2.0 TDI SCR BMT,90.0,VW,29131,19100,17400,15550,14000,12400,,
8212,Caddy Kastenwagen Alltrack 2.0 TDI SCR BMT  (IV),110.0,VW,28346,18250,16000,14700,13550,12100,,
8213,Caddy Kastenwagen Alltrack 2.0 TDI SCR BMT,110.0,VW,33814,21850,19100,17600,16200,14450,,
8214,Caddy Kastenwagen Alltrack 1.4 TGI BlueMotion  (IV),81.0,VW,26305,16000,14300,12900,11300,10300,,
8215,Caddy Kombi 1.2 TSI BMT  (IV),62.0,VW,18635,,11600,10350,9225,8250,,
8216,Caddy 1.2 TSI BMT Conceptline (IV),62.0,VW,18719,,11250,10150,9425,8500,,
8217,Caddy Kombi 1.0 TSI BMT  (IV),75.0,VW,20533,,13950,11950,11100,9925,,
8218,Caddy Kombi 1.0 TSI BMT OPF  (IV),75.0,VW,21095,14150,,,,,,15850
8219,Caddy Maxi Kombi 1.0 TSI BMT  (IV),75.0,VW,22259,,15100,12950,12050,10750,,
8220,Caddy Maxi Kombi 1.0 TSI BMT OPF  (IV),75.0,VW,22846,15300,,,,,,17150
8221,Caddy 1.0 TSI BMT Conceptline (IV),75.0,VW,20617,,13250,11950,11000,9925,,
8222,Caddy 1.0 TSI BMT OPF Conceptline (IV),75.0,VW,21176,15200,,,,,,16750
8223,Caddy Maxi 1.0 TSI BMT Conceptline (IV),75.0,VW,27519,,17650,15900,14700,13200,,
8224,Caddy Maxi 1.0 TSI BMT OPF Conceptline (IV),75.0,VW,22927,16450,,,,,,18100
8225,Caddy Kombi 1.4 TSI BMT  (IV),92.0,VW,21343,,13250,11850,10550,9450,,
8226,Caddy Maxi Kombi 1.4 TSI BMT  (IV),92.0,VW,23068,,14350,12800,11450,10200,,
8227,Caddy Maxi 1.4 TSI BMT Conceptline (IV),92.0,VW,23151,,15200,13700,12750,11600,,
8228,Caddy Kombi 1.4 TSI BMT OPF  (IV),96.0,VW,22162,14750,13150,,,,,16500
8229,Caddy Maxi Kombi 1.4 TSI BMT OPF  (IV),96.0,VW,23913,15900,14200,,,,,17800
8230,Caddy Maxi 1.4 TSI BMT OPF Conceptline (IV),96.0,VW,23995,16900,14950,,,,,19000
8231,Caddy Kombi 2.0 TDI SCR BMT  (IV),55.0,VW,20599,,11700,10650,9800,8750,,
8232,Caddy 2.0 TDI BMT Conceptline (IV),55.0,VW,20682,,11150,10250,9275,8200,,
8233,Caddy Kombi 2.0 TDI SCR BMT  (IV),75.0,VW,22729,,13600,12150,10850,9675,,
8234,Caddy Maxi Kombi 2.0 TDI SCR BMT  (IV),75.0,VW,24455,,14650,13050,11650,10400,,
8235,Caddy 2.0 TDI BlueMotion Conceptline (IV),75.0,VW,23009,,13450,12350,11200,9975,,
8236,Caddy Maxi 2.0 TDI BMT Conceptline (IV),75.0,VW,24538,,14950,13750,12400,11100,,
8237,Caddy Kombi 2.0 TDI SCR BMT 4MOTION (IV),90.0,VW,26686,,16450,14700,13150,11700,,
8238,Caddy Maxi Kombi 2.0 TDI SCR BMT 4MOTION (IV),90.0,VW,28530,,17600,15750,14050,12550,,
8239,Caddy 2.0 TDI BMT Conceptline 4MOTION (IV),90.0,VW,26769,,17300,15450,13700,12450,,
8240,Caddy Maxi 2.0 TDI BMT Conceptline 4MOTION (IV),90.0,VW,28614,,18400,16450,14600,13250,,
8241,Caddy Kombi 2.0 TDI SCR BMT  (IV),110.0,VW,25942,,15400,13850,12650,11300,,
8242,Caddy Kombi 2.0 TDI SCR BMT 4MOTION DSG (IV),110.0,VW,31273,,18600,16750,15250,13600,,
8243,Caddy Maxi Kombi 2.0 TDI SCR BMT  (IV),110.0,VW,27668,,16400,14800,13500,12050,,
8244,Caddy Maxi Kombi 2.0 TDI SCR BMT 4MOTION DSG,110.0,VW,32999,,19600,17700,16100,14400,,
8245,Caddy Kombi 1.4 TGI BlueMotion  (IV),81.0,VW,23943,,14850,13250,11800,10550,,
8246,Caddy 1.4 TGI BlueMotion Conceptline (IV),81.0,VW,24026,,14850,13400,12450,11100,,
8247,Caddy Maxi 1.4 TGI BlueMotion Conceptline (IV),81.0,VW,25990,,16050,14500,13500,12000,,
8248,Caddy Alltrack 1.2 TSI BMT  (IV),62.0,VW,25038,,15350,13850,12900,11250,,
8249,Caddy Beach 1.2 TSI BMT  (IV),62.0,VW,23181,,14150,12750,11850,10700,,
8250,Caddy Alltrack 1.0 TSI BMT  (IV),75.0,VW,26936,,16650,15050,14000,12250,,
8251,Caddy Alltrack 1.0 TSI BMT OPF  (IV),75.0,VW,27631,18450,,,,,,20700
8252,Caddy Beach 1.0 TSI BMT  (IV),75.0,VW,25085,,16350,14750,13600,12250,,
8253,Caddy Beach 1.0 TSI BMT OPF  (IV),75.0,VW,25688,18450,,,,,,20300
8254,Caddy Beach Maxi 1.0 TSI BMT  (IV),75.0,VW,27138,,17700,15950,14750,13250,,
8255,Caddy Beach Maxi 1.0 TSI BMT OPF  (IV),75.0,VW,27765,19900,,,,,,21950
8256,Caddy Alltrack 1.4 TSI BMT  (IV),92.0,VW,27745,,18400,16600,15450,13500,,
8257,Caddy Beach 1.4 TSI BMT  (IV),92.0,VW,25894,,17250,15550,14450,13150,,
8258,Caddy Beach Maxi 1.4 TSI BMT  (IV),92.0,VW,27947,,18600,16800,15600,14200,,
8259,Caddy 1.4 TSI BMT Trendline (IV),92.0,VW,23044,,15100,13650,12700,11550,,
8260,Caddy Alltrack 1.4 TSI BMT OPF  (IV),96.0,VW,28698,20300,17950,,,,,22800
8261,Caddy Beach 1.4 TSI BMT OPF  (IV),96.0,VW,26755,18900,16750,,,,,21250
8262,Caddy Beach Maxi 1.4 TSI BMT OPF  (IV),96.0,VW,28832,20400,18050,,,,,22900
8263,Caddy 1.4 TSI BMT OPF XTRA (IV),96.0,VW,24923,18150,,,,,,20400
8264,Caddy Alltrack 2.0 TDI BMT  (IV),55.0,VW,27001,,16500,15150,13450,11650,,
8265,Caddy Beach 2.0 TDI SCR BMT  (IV),55.0,VW,25151,,14100,12950,11700,10350,,
8266,Caddy Alltrack 2.0 TDI BMT  (IV),75.0,VW,29131,,18150,16700,14800,13050,,
8267,Caddy Beach 2.0 TDI SCR BMT  (IV),75.0,VW,27281,,16550,15200,13750,12300,,
8268,Caddy Beach Maxi 2.0 TDI SCR BMT  (IV),75.0,VW,29334,,18150,16700,15100,13500,,
8269,Caddy Alltrack 2.0 TDI BMT 4MOTION (IV),90.0,VW,32921,,21750,20050,17750,15850,,
8270,Caddy Beach 2.0 TDI SCR BMT 4MOTION (IV),90.0,VW,31071,,20650,18450,16350,14850,,
8271,Caddy Beach Maxi 2.0 TDI SCR BMT 4MOTION (IV),90.0,VW,33266,,22100,19750,17500,15950,,
8272,Caddy Alltrack 2.0 TDI BMT  (IV),110.0,VW,32344,,20550,18950,16900,15150,,
8273,Caddy Alltrack 2.0 TDI BMT 4MOTION DSG (IV),110.0,VW,37497,,25100,23100,20550,18450,,
8274,Caddy Beach 2.0 TDI SCR BMT  (IV),110.0,VW,30494,,18850,17550,16150,14300,,
8275,Caddy Beach 2.0 TDI SCR BMT 4MOTION DSG (IV),110.0,VW,35646,,23700,22250,20500,17600,,
8276,Caddy Beach Maxi 2.0 TDI SCR BMT  (IV),110.0,VW,32547,,20550,19100,17600,15400,,
8277,Caddy Beach Maxi 2.0 TDI SCR BMT 4MOTION DSG,110.0,VW,37699,,25100,23550,21700,18600,,
8278,Caddy 2.0 TDI BMT XTRA (IV),110.0,VW,28849,19200,,,,,,21000
8279,Caddy 2.0 TDI BMT XTRA 4MOTION DSG (IV),110.0,VW,34133,23000,,,,,,25150
8280,Caddy Maxi 2.0 TDI BMT XTRA (IV),110.0,VW,31262,20800,,,,,,22750
8281,Caddy Maxi 2.0 TDI BMT XTRA 4MOTION DSG (IV),110.0,VW,36546,24600,,,,,,26900
8282,Caddy Alltrack 1.4 TGI BlueMotion  (IV),81.0,VW,30172,,19050,17150,16000,14000,,
8283,Caddy Beach 1.4 TGI BMT  (IV),81.0,VW,28322,,17750,16000,14900,13300,,
8284,Caddy Beach Maxi 1.4 TGI BlueMotion  (IV),81.0,VW,30684,,19250,17350,16150,14400,,
8285,Caddy Cargo 1.5 TSI OPF EcoProfi (V),84.0,VW,22806,,,,,,,17000
8286,Caddy Cargo Maxi 1.5 TSI OPF EcoProfi (V),84.0,VW,24919,,,,,,,18550
8287,Caddy Cargo 2.0 TDI SCR EcoProfi (V),55.0,VW,21753,,,,,,,16650
8288,Caddy Cargo 2.0 TDI SCR EcoProfi (V),75.0,VW,24514,,,,,,,18250
8289,Caddy Cargo Maxi 2.0 TDI SCR EcoProfi (V),75.0,VW,26620,,,,,,,19800
8290,Caddy Cargo 2.0 TDI SCR EcoProfi (V),90.0,VW,25704,,,,,,,19150
8291,Caddy Cargo Maxi 2.0 TDI SCR EcoProfi (V),90.0,VW,27816,,,,,,,20700
8292,Caddy Kombi 1.5 TSI OPF EcoProfi (V),84.0,VW,25169,,,,,,,18750
8293,Caddy Kombi 2.0 TDI SCR EcoProfi (V),55.0,VW,23955,,,,,,,18450
8294,Caddy Kombi 2.0 TDI SCR EcoProfi (V),75.0,VW,26793,,,,,,,20000
8295,Caddy 1.5 TSI OPF  (V),84.0,VW,27929,,,,,,,21400
8296,Caddy 2.0 TDI SCR  (V),55.0,VW,26614,,,,,,,20850
8297,Caddy 2.0 TDI SCR  (V),75.0,VW,29661,,,,,,,22350
8298,Caddy 2.0 TDI SCR  (V),90.0,VW,31011,,,,,,,24350
8299,Crafter 30 Kombi kurz 2.0 TDI  (I),30.0,VW,35343,,,,,12200,10400,
8300,Crafter 30 Kombi kurz 2.0 TDI BlueMotion  (I),30.0,VW,38151,,,,14750,13150,11200,
8301,Crafter 35 Kombi Hochdach lang 2.0 TDI  (I),35.0,VW,40960,,,,,14150,12000,
8302,Crafter 35 Kombi mittel 2.0 TDI  (I),35.0,VW,38675,,,,,13350,11350,
8303,Crafter 30 Kombi kurz 2.0 TDI  (I),84.0,VW,37384,,,16000,14300,12750,10850,
8304,Crafter 30 Kombi mittel 2.0 TDI  (I),84.0,VW,38348,,,16450,14650,13100,11150,
8305,Crafter 35 Kombi Hochdach lang 2.0 TDI  (I),84.0,VW,37193,,,17500,15600,13950,11800,
8306,Crafter 35 Kombi mittel 2.0 TDI  (I),84.0,VW,40752,,,17450,15600,13900,11850,
8307,Crafter 30 Kombi kurz 2.0 TDI  (I),100.0,VW,36819,,,,,12700,10800,
8308,Crafter 35 Kombi Hochdach lang 2.0 TDI  (I),35.0,VW,42424,,,,,14650,12450,
8309,Crafter 35 Kombi mittel 2.0 TDI  (I),100.0,VW,40139,,,,,13850,11800,
8310,Crafter 30 Kombi kurz 2.0 BiTDI  (I),120.0,VW,38276,,,,,13200,11250,
8311,Crafter 30 Kombi kurz 2.0 BiTDI BMT  (I),120.0,VW,41608,,,,,14350,12200,
8312,Crafter 35 Kombi Hochdach lang 2.0 BiTDI  (I),35.0,VW,45488,,,,,15700,13350,
8313,Crafter 50 Kastenwagen Hochdach lang 2.0 TDI BMT,90.0,VW,54091,29900,25900,,,,,33150
8314,Crafter 50 Kastenwagen Hochdach mittellang 2.0 TDI,90.0,VW,52907,29250,25350,,,,,32400
8315,Crafter 50 Kastenwagen Normaldach mittellang 2.0,90.0,VW,49730,26750,23400,21500,,,,29650
8316,Crafter 35 Kastenwagen Hochdach lang 2.0 TDI BMT,103.0,VW,46517,25000,,,,,,30000
8317,Crafter 35 Kastenwagen Hochdach mittellang 2.0 TDI,103.0,VW,47898,25750,,,,,,30900
8318,Crafter 35 Kastenwagen Normaldach mittellang 2.0,103.0,VW,44732,24100,,,,,,27850
8319,Crafter 35 Kastenwagen Hochdach lang 2.0 TDI BMT,130.0,VW,48933,27700,,,,,,30700
8320,Crafter 35 Kastenwagen Normaldach mittellang 2.0,130.0,VW,47148,25950,,,,,,28750
8321,Crafter 50 Kastenwagen Hochdach lang 2.0 TDI BMT,130.0,VW,58679,32450,28100,,,,,36000
8322,Crafter 50 Kastenwagen Hochdach mittellang 2.0 TDI,130.0,VW,56126,31050,26900,24500,,,,34400
8323,Crafter 50 Kastenwagen Normaldach mittellang 2.0,130.0,VW,54341,29250,25600,23750,,,,32400
8324,Crafter 55 Kastenwagen Hochdach lang 2.0 TDI BMT,130.0,VW,62130,34350,,,,,,38100
8325,Crafter 55 Kastenwagen Hochdach mittellang 2.0 TDI,130.0,VW,60946,33700,,,,,,37350
8326,Crafter 55 Kastenwagen Normaldach mittellang 2.0,130.0,VW,57792,31100,,,,,,34450
8327,e-Crafter Kastenwagen Hochdach mittellang  (SX*),100.0,VW,64141,33750,,,,,,38950
8328,T5 Kombi kurz 2.0 TSI  (7H),110.0,VW,32505,,,,,13400,11950,
8329,T5 California Beach 2.0 TSI  (7H),110.0,VW,41698,,,,,27950,25950,
8330,T5 Multivan 2.0 TSI Startline (7H),110.0,VW,34337,,,,,15000,13650,
8331,T5 Multivan lang 2.0 TSI Comfortline (7H),110.0,VW,42382,,,,,17650,16050,
8332,T5 Caravelle kurz 2.0 TSI Trendline (7H),110.0,VW,37241,,,,,15500,14050,
8333,T5 Kombi kurz 2.0 TSI  (7H),150.0,VW,37015,,,,,15250,14400,
8334,T5 Kombi kurz 2.0 TSI 4MOTION DSG  (7H),150.0,VW,43965,,,,,18150,16150,
8335,T5 California Beach 2.0 TSI  (7H),150.0,VW,46208,,,,,31050,28800,
8336,T5 California Beach 2.0 TSI 4MOTION DSG  (7H),150.0,VW,51884,,,,,36600,33950,
8337,T5 Multivan 2.0 TSI Comfortline (7H),150.0,VW,52872,,,,,23150,21050,
8338,T5 Multivan 2.0 TSI Comfortline 4MOTION DSG  (7H),150.0,VW,58072,,,,,25400,23100,
8339,T5 Caravelle kurz 2.0 TSI Trendline (7H),150.0,VW,41751,,,,,17400,15800,
8340,T5 Caravelle kurz 2.0 TSI Trendline 4MOTION DSG,150.0,VW,48701,,,,,20250,18400,
8341,T5 Kombi Hochdach lang 2.0 TDI  (7H),62.0,VW,33493,,,,,12650,11250,
8342,T5 Kombi kurz 2.0 TDI  (7H),62.0,VW,30440,,,,,11500,10200,
8343,T5 Kombi lang 2.0 TDI  (7H),62.0,VW,31654,,,,,11950,10650,
8344,T5 Kombi Mittelhochdach kurz 2.0 TDI  (7H),62.0,VW,31285,,,,,11800,10500,
8345,T5 Kombi Mittelhochdach lang 2.0 TDI  (7H),62.0,VW,32499,,,,,12250,10900,
8346,T5 California Beach 2.0 TDI BMT  (7H),62.0,VW,39038,,,,,24700,22900,
8347,T5 Multivan 2.0 TDI BMT Startline (7H),62.0,VW,32285,,,,,12900,11700,
8348,T5 Caravelle kurz 2.0 TDI BMT Trendline (7H),62.0,VW,35176,,,,,13400,12150,
8349,T5 Caravelle lang 2.0 TDI BMT Trendline (7H),62.0,VW,36390,,,,,13850,12600,
8350,T5 Kombi Hochdach lang 2.0 TDI  (7H),75.0,VW,35052,,,,,13250,11800,
8351,T5 Kombi kurz 2.0 TDI  (7H),75.0,VW,31999,,,,,12100,10750,
8352,T5 Kombi lang 2.0 TDI  (7H),75.0,VW,33213,,,,,12550,11150,
8353,T5 Kombi Mittelhochdach kurz 2.0 TDI  (7H),75.0,VW,32844,,,,,12400,11050,
8354,T5 Kombi Mittelhochdach lang 2.0 TDI  (7H),75.0,VW,34058,,,,,12850,11450,
8355,T5 Multivan 2.0 TDI Startline (7H),75.0,VW,34415,,,,,13750,12500,
8356,T5 Multivan lang 2.0 TDI Comfortline (7H),75.0,VW,47326,,,,,18950,17200,
8357,T5 Caravelle kurz 2.0 TDI Trendline (7H),75.0,VW,36735,,,,,14000,12700,
8358,T5 Caravelle lang 2.0 TDI Trendline (7H),75.0,VW,37949,,,,,14450,13100,
8359,T5 Kombi kurz 2.0 TDI BMT  (7H),84.0,VW,34117,,,,,12900,11450,
8360,T5 California Beach 2.0 TDI BMT  (7H),84.0,VW,42072,,,,,26600,24650,
8361,T5 Multivan 2.0 TDI BlueMotion  (7H),84.0,VW,37592,,,,,15050,13650,
8362,T5 Multivan 2.0 TDI BMT Startline (7H),84.0,VW,35319,,,,,14100,12850,
8363,T5 Multivan lang 2.0 TDI BMT Comfortline (7H),84.0,VW,48231,,,,,19300,17550,
